iso_code,wals_code,iso_code_to,distance
alj,mwb,mbb,2
alj,pnn,pag,2
alj,sgr,sxn,2
alj,tag,tgl,2
alj,tbo,tbl,2
alj,tgb,tbw,2
alj,tld,tld,2
alj,tno,tdn,2
alj,tnt,tnt,2
alj,tor,rth,2
alj,try,tiy,2
alj,tsg,tsg,2
alj,wwy,war,2
alj,ymi,tao,2
alk,bpb,bdq,1
all,bdg,bfq,2
all,bkb,xub,2
all,brh,brh,2
all,gdk,gdb,2
all,kda,kfc,2
all,knd,kan,2
all,kod,kfa,2
all,kol,nit,2
all,kot,kfe,2
all,koy,kff,2
all,kui,kxu,2
all,kur,kru,2
all,kuv,kxv,2
all,mto,kmj,2
all,mym,mal,2
all,pen,peg,2
all,prd,pci,2
all,tda,tcx,2
all,tel,tel,2
all,tml,tam,2
all,tsp,tam,2
all,tul,tcy,2
alm,ark,akr,1
alm,tmm,mla,1
aln,alb,aln,0
alo,lrk,alo,0
alp,aln,alp,0
alq,alg,alq,0
alr,alu,alr,0
als,alb,aln,2
alt,aso,alt,0
alu,arx,alu,0
alw,brj,bji,1
alw,sid,sid,1
alx,au,avt,2
alx,nin,niz,2
alx,olo,ong,2
alx,urt,urt,2
alx,wal,van,2
alx,yil,yll,2
aly,aly,aly,0
alz,acl,ach,2
alz,lan,laj,2
ama,urk,urb,1
amb,tiv,tiv,1
amc,amc,amc,0
ame,amu,ame,0
amf,hmr,amf,0
amg,iwa,ibd,2
amg,mau,mph,2
amh,amh,amh,0
ami,ami,ami,0
amj,fur,fvr,1
amk,amq,amk,0
aml,khs,kha,1
amm,amm,amm,0
amn,amn,amn,0
amo,amo,amo,0
amp,ala,amp,0
amq,plh,plh,4
amr,amk,amr,0
ams,ryu,ryu,2
amu,amz,amu,0
amv,aln,alp,2
amv,buu,mhs,2
amv,lrk,alo,2
amv,nua,nni,2
amv,plh,plh,2
amw,cld,cld,2
amw,mma,mid,2
amw,naa,cld,2
amw,naj,aij,2
amw,nap,trg,2
amw,nsy,aii,2
amx,aly,aly,1
amx,amp,aer,1
amx,arr,are,1
amx,awe,are,1
amx,kyt,gbb,1
amy,emm,amy,0
amz,agt,lnj,1
amz,lnj,lnj,1
amz,uhi,urf,1
anb,arb,arl,1
anc,anc,anc,0
and,amq,amk,1
ane,xar,ane,0
anf,ajg,ajg,2
anf,avt,avn,2
anf,ewa,ewe,2
anf,ewe,ewe,2
anf,fon,fon,2
anf,guw,guw,2
anf,kpo,kpo,2
anf,wmn,wem,2
anh,nnd,anh,0
ani,anx,ani,0
anj,rao,rao,1
ank,goe,ank,0
anl,acn,acn,2
anl,akh,ahk,2
anl,akm,rmz,2
anl,biu,lwm,2
anl,brm,mya,2
anl,han,hni,2
anl,jin,jiy,2
anl,lah,lhu,2
anl,lal,ywt,2
anl,lis,lis,2
anl,mru,mhx,2
anl,nus,nuf,2
anl,yi,iii,2
anm,chs,csy,1
anm,cti,ctd,1
anm,pte,pck,1
anm,ral,ral,1
anm,thd,tcz,1
ann,obo,ann,0
ano,adk,ano,0
anp,ass,asm,2
anp,bec,ctg,2
anp,ben,ben,2
anp,bho,bho,2
anp,hlb,hlb,2
anp,mai,mai,2
anp,mgh,mag,2
anp,oko,ort,2
anp,oya,ory,2
anp,oya,spv,2
anq,jrw,anq,0
anr,dar,dry,1
ans,gmb,gum,1
ant,gug,ktd,1
ant,mnj,mpj,1
ant,mwa,mpj,1
ant,ntj,ntj,1
ant,pin,piu,1
ant,pit,pjt,1
ant,wbt,wbt,1
ant,ylb,mpj,1
ant,ynk,kdd,1
anu,any,anu,0
anv,kyg,ken,1
anw,efi,efi,1
anw,ibi,ibb,1
anx,kel,sbc,1
any,ayi,any,0
anz,ane,anz,0
aoa,ago,aoa,0
aob,abv,abz,2
aob,adg,adn,2
aob,aga,agd,2
aob,ahu,ahh,2
aob,ame,aey,2
aob,amx,imi,2
aob,ant,agm,2
aob,ape,apz,2
aob,ard,jbj,2
aob,asm,tml,2
aob,auy,auy,2
aob,awa,awb,2
aob,awi,awi,2
aob,baa,bbb,2
aob,bau,bbd,2
aob,bdw,bdw,2
aob,beb,bef,2
aob,bin,bhg,2
aob,bmr,bmu,2
aob,bnm,bjr,2
aob,boa,kvg,2
aob,bon,bpu,2
aob,bry,byr,2
aob,cve,cjv,2
aob,dad,mps,2
aob,dag,dgz,2
aob,dni,dni,2
aob,dun,duc,2
aob,edo,etr,2
aob,eip,eip,2
aob,eka,ekg,2
aob,ena,enq,2
aob,fas,faa,2
aob,foe,foi,2
aob,for,for,2
aob,gah,gah,2
aob,gds,gaj,2
aob,gln,gvf,2
aob,gog,ggw,2
aob,grs,gyb,2
aob,guh,ghs,2
aob,ham,hmt,2
aob,hua,ygr,2
aob,iha,ihp,2
aob,ina,szp,2
aob,kae,tbd,2
aob,kak,kbq,2
aob,kat,kmg,2
aob,kew,kjs,2
aob,kgl,ubu,2
aob,kim,kig,2
aob,kiu,kvd,2
aob,kiw,kjd,2
aob,kll,bco,2
aob,kln,kvw,2
aob,klq,kmh,2
aob,kmb,tyn,2
aob,kmn,kue,2
aob,kmo,kpx,2
aob,kmp,kup,2
aob,kmr,kgq,2
aob,kob,kpw,2
aob,koi,kbk,2
aob,krf,kpr,2
aob,krw,khe,2
aob,kta,kqi,2
aob,kti,yon,2
aob,ktn,xte,2
aob,kyk,kyc,2
aob,mav,mbw,2
aob,mey,mcr,2
aob,mgi,mgu,2
aob,mkj,mkz,2
aob,mni,mnz,2
aob,mom,mso,2
aob,mpt,mpt,2
aob,mrd,mrz,2
aob,mri,mok,2
aob,mug,mlp,2
aob,nab,naf,2
aob,nmd,smq,2
aob,nnd,anh,2
aob,nnk,nnk,2
aob,oks,opm,2
aob,omi,aom,2
aob,ono,ons,2
aob,orl,oro,2
aob,oro,okv,2
aob,paw,pwa,2
aob,pdp,ppo,2
aob,pis,psa,2
aob,ria,ran,2
aob,rum,klq,2
aob,rwa,rwo,2
aob,sia,snp,2
aob,slp,spl,2
aob,sro,ssd,2
aob,sue,sue,2
aob,suk,sui,2
aob,syu,sll,2
aob,tau,tya,2
aob,tba,sst,2
aob,tgp,swt,2
aob,tif,tif,2
aob,tlf,tlf,2
aob,tmg,tcg,2
aob,toa,tqo,2
aob,trr,tbg,2
aob,una,mtg,2
aob,usa,wnu,2
aob,usr,usa,2
aob,wah,whg,2
aob,wbn,wms,2
aob,wer,wer,2
aob,wnt,wnc,2
aob,woi,woi,2
aob,wsk,wsk,2
aob,yal,kkl,2
aob,yar,yrb,2
aob,ygr,ygr,2
aob,yli,yli,2
aob,yqy,jaq,2
aob,zim,zik,2
aoc,pem,aoc,0
aod,kai,kct,2
aod,kie,geb,2
aod,mkr,msy,2
aod,rao,rao,2
aod,wtm,wax,2
aoe,kew,kjs,1
aof,au,avt,2
aof,nin,niz,2
aof,olo,ong,2
aof,urt,urt,2
aof,wal,van,2
aof,yil,yll,2
aog,chb,can,2
aog,mrk,mtf,2
aog,yim,yee,2
aoh,gmb,gum,1
aoi,ann,aoi,0
aoj,aoj,aoj,0
aok,aji,aji,1
aol,bim,bhp,1
aol,ked,ksx,1
aol,keo,xxk,1
aol,lmh,slp,1
aol,mng,mqy,1
aol,ngd,nxg,1
aol,sik,ski,1
aom,omi,aom,0
aon,aoj,aoj,1
aon,arp,ape,1
aor,ark,akr,1
aor,tmm,mla,1
aos,awy,auw,1
aot,bod,brx,2
aot,deu,der,2
aot,dms,dis,2
aot,gar,grt,2
aot,kac,xac,2
aot,kok,trp,2
aou,gla,gqu,1
aou,lch,lbt,1
aox,wps,wap,1
aoz,tse,aoz,0
apb,saa,apb,0
apc,abe,apc,0
apc,anl,apc,0
apc,arl,apc,0
apc,asy,apc,0
apd,abb,shu,1
apd,abe,apc,1
apd,abh,abv,1
apd,aeg,arz,1
apd,ael,ayl,1
apd,ahs,mey,1
apd,ako,acy,1
apd,amr,ary,1
apd,ams,arb,1
apd,anl,apc,1
apd,apa,ajp,1
apd,arg,afb,1
apd,arh,acw,1
apd,arj,afb,1
apd,arl,apc,1
apd,arn,shu,1
apd,arq,acm,1
apd,ars,ayn,1
apd,arv,ajp,1
apd,asy,apc,1
apd,atu,aeb,1
apd,mlt,mlt,1
ape,arp,ape,0
apf,agd,duo,1
apf,dca,dgc,1
apg,baj,bdl,2
apg,bjs,ssb,2
apg,bwc,bdr,2
apg,mal,plt,2
apg,myn,mhy,2
apg,olm,nij,2
apg,plp,nij,2
apg,sbg,sse,2
apg,ykn,yka,2
aph,ath,aph,0
api,jum,jua,1
api,kdg,kuq,1
apj,apj,apj,0
apk,apc,apm,1
apk,apj,apj,1
apk,apw,apw,1
apl,apc,apm,1
apl,apj,apj,1
apl,apw,apw,1
apm,apc,apm,0
apn,api,apn,0
apo,kau,pss,3
app,aml,omb,1
app,lnw,crc,1
app,mwo,mlv,1
app,pms,pma,1
app,rag,lml,1
app,sea,tvk,1
apq,apk,apq,0
apq,gan,apq,0
apr,alk,apr,0
aps,tum,tmq,1
apt,apt,apt,0
apu,apu,apu,0
apw,apw,apw,0
apx,tgn,tzn,1
apy,apl,apy,0
apz,ape,apz,0
aqc,arc,aqc,0
aqd,dds,dds,1
aqd,dts,dts,1
aqd,jms,djm,1
aqg,ise,its,2
aqg,yor,yor,2
aqm,tmg,tcg,1
aqn,blg,blw,2
aqn,btk,ebk,2
aqn,btk,lbk,2
aqn,btk,obk,2
aqn,btk,rbk,2
aqn,btk,vbk,2
aqn,ifu,ifb,2
aqn,kao,kyj,2
aqn,kky,kne,2
aqn,pnn,pag,2
aqr,aji,aji,1
aqz,mek,skf,1
arb,ams,arb,0
ard,abn,ard,0
are,arr,are,0
are,awe,are,0
arg,ast,ast,3
arg,ctl,cat,3
arg,fre,fra,3
arg,glc,glg,3
arg,itb,egl,3
arg,itg,lij,3
arg,itu,pms,3
arg,ldn,lld,3
arg,lno,lad,3
arg,occ,oci,3
arg,por,por,3
arg,pro,oci,3
arg,rmc,roh,3
arg,rsc,roh,3
arg,rsm,roh,3
arg,rsu,roh,3
arg,spa,spa,3
arg,spc,spa,3
arh,ika,arh,0
ari,akr,ari,0
arj,bno,bao,1
arj,brs,bsn,1
arj,crp,cbc,1
arj,des,des,1
arj,gno,gvc,1
arj,mcn,myy,1
arj,prt,pir,1
arj,sri,sri,1
arj,tty,tav,1
arj,tuc,tuo,1
arj,tuy,tue,1
arj,yrt,yui,1
ark,jbt,jbt,1
arl,arb,arl,0
arn,map,arn,0
aro,ana,aro,0
arp,aho,arp,0
arq,abb,shu,1
arq,abe,apc,1
arq,abh,abv,1
arq,aeg,arz,1
arq,ael,ayl,1
arq,ahs,mey,1
arq,ako,acy,1
arq,amr,ary,1
arq,ams,arb,1
arq,anl,apc,1
arq,apa,ajp,1
arq,arg,afb,1
arq,arh,acw,1
arq,arj,afb,1
arq,arl,apc,1
arq,arn,shu,1
arq,arq,acm,1
arq,ars,ayn,1
arq,arv,ajp,1
arq,asy,apc,1
arq,atu,aeb,1
arq,mlt,mlt,1
arr,kaa,arr,0
ars,abb,shu,1
ars,abe,apc,1
ars,abh,abv,1
ars,aeg,arz,1
ars,ael,ayl,1
ars,ahs,mey,1
ars,ako,acy,1
ars,amr,ary,1
ars,ams,arb,1
ars,anl,apc,1
ars,apa,ajp,1
ars,arg,afb,1
ars,arh,acw,1
ars,arj,afb,1
ars,arl,apc,1
ars,arn,shu,1
ars,arq,acm,1
ars,ars,ayn,1
ars,arv,ajp,1
ars,asy,apc,1
ars,atu,aeb,1
ars,mlt,mlt,1
arv,abo,arv,0
arw,ara,arw,0
arx,gav,gvo,1
ary,amr,ary,0
arz,aeg,arz,0
asa,pre,asa,0
asb,dak,dak,1
asb,lkt,lkt,1
asb,sto,sto,1
asc,asm,tml,1
asd,bon,bpu,2
asd,sro,ssd,2
asd,tau,tya,2
ase,asl,ase,0
asf,aus,asf,0
asg,awk,png,2
asg,duk,dud,2
ash,eno,eno,1
ash,kar,kah,1
ash,shb,sbf,1
ash,yrr,yae,1
asi,asm,tml,2
asi,kmr,kgq,2
asj,non,nhu,1
ask,ktz,bsh,1
ask,pra,prn,1
ask,wgl,wbk,1
asl,lrk,alo,2
asm,ass,asm,0
asn,kyz,kyz,1
aso,beb,bef,1
aso,gah,gah,1
asp,ada,ads,1
asp,asl,ase,1
asp,aus,asf,1
asp,bsl,bfi,1
asp,csl,csl,1
asp,dge,gsg,1
asp,fsl,fse,1
asp,gsl,gss,1
asp,ics,icl,1
asp,ipi,ins,1
asp,ipk,pks,1
asp,irs,isg,1
asp,iss,isr,1
asp,kkl,bqy,1
asp,ksl,xki,1
asp,lgp,psr,1
asp,lii,ise,1
asp,lsa,aed,1
asp,lsb,bzs,1
asp,lse,ssp,1
asp,lsf,fsl,1
asp,lsq,fcs,1
asp,ned,dse,1
asp,nih,jsl,1
asp,nte,nsl,1
asp,nzs,nzs,1
asp,psl,psd,1
asp,rsl,rsl,1
asp,ssl,kvk,1
asp,svt,swl,1
asp,ths,tsq,1
asp,tsl,tza,1
asp,tui,tsm,1
asp,tzi,tss,1
asp,ugs,ugn,1
asp,usl,uks,1
asp,vla,vgt,1
asq,ada,ads,1
asq,asl,ase,1
asq,aus,asf,1
asq,bsl,bfi,1
asq,csl,csl,1
asq,dge,gsg,1
asq,fsl,fse,1
asq,gsl,gss,1
asq,ics,icl,1
asq,ipi,ins,1
asq,ipk,pks,1
asq,irs,isg,1
asq,iss,isr,1
asq,kkl,bqy,1
asq,ksl,xki,1
asq,lgp,psr,1
asq,lii,ise,1
asq,lsa,aed,1
asq,lsb,bzs,1
asq,lse,ssp,1
asq,lsf,fsl,1
asq,lsq,fcs,1
asq,ned,dse,1
asq,nih,jsl,1
asq,nte,nsl,1
asq,nzs,nzs,1
asq,psl,psd,1
asq,rsl,rsl,1
asq,ssl,kvk,1
asq,svt,swl,1
asq,ths,tsq,1
asq,tsl,tza,1
asq,tui,tsm,1
asq,tzi,tss,1
asq,ugs,ugn,1
asq,usl,uks,1
asq,vla,vgt,1
asr,bhu,unr,1
asr,ho,hoc,1
asr,mun,unr,1
ass,tiv,tiv,1
ast,ast,ast,0
asu,asu,asu,0
asv,mbt,mdj,1
asw,ada,ads,1
asw,asl,ase,1
asw,aus,asf,1
asw,bsl,bfi,1
asw,csl,csl,1
asw,dge,gsg,1
asw,fsl,fse,1
asw,gsl,gss,1
asw,ics,icl,1
asw,ipi,ins,1
asw,ipk,pks,1
asw,irs,isg,1
asw,iss,isr,1
asw,kkl,bqy,1
asw,ksl,xki,1
asw,lgp,psr,1
asw,lii,ise,1
asw,lsa,aed,1
asw,lsb,bzs,1
asw,lse,ssp,1
asw,lsf,fsl,1
asw,lsq,fcs,1
asw,ned,dse,1
asw,nih,jsl,1
asw,nte,nsl,1
asw,nzs,nzs,1
asw,psl,psd,1
asw,rsl,rsl,1
asw,ssl,kvk,1
asw,svt,swl,1
asw,ths,tsq,1
asw,tsl,tza,1
asw,tui,tsm,1
asw,tzi,tss,1
asw,ugs,ugn,1
asw,usl,uks,1
asw,vla,vgt,1
asx,nnk,nnk,2
asx,rwa,rwo,2
asx,wnt,wnc,2
asy,asm,tml,1
asz,mya,slz,1
ata,ane,anz,1
atb,acn,acn,1
atb,mru,mhx,1
atd,kuz,mbt,1
ate,nnd,anh,1
atg,ets,ets,1
atg,gho,aaa,1
ati,abd,abi,2
ati,adi,adj,2
ati,ald,ald,2
ati,anu,cko,2
ati,avk,avi,2
ati,ayi,any,2
ati,ble,bci,2
ati,cum,ncu,2
ati,ega,ega,2
ati,ga,gaa,2
ati,llm,lef,2
ati,nkn,nko,2
atj,ati,atj,0
atk,hil,hil,1
atl,bkl,bcl,1
atm,akl,akl,1
atm,bkl,bcl,1
atm,ceb,ceb,1
atm,hil,hil,1
atm,mmn,mmn,1
atm,tag,tgl,1
atm,tsg,tsg,1
atm,wwy,war,1
atn,vaf,vaf,1
ato,agh,agq,2
ato,bab,bav,2
ato,baf,bfd,2
ato,bmn,bax,2
ato,fef,fmp,2
ato,kou,bkm,2
ato,lns,lns,2
ato,mbi,baw,2
ato,mbz,mtk,2
ato,mgk,mhk,2
ato,mkq,nge,2
ato,mud,mnf,2
ato,nge,nge,2
ato,oku,oku,2
ato,yba,yam,2
ato,yem,ybb,2
atp,agc,agt,1
atp,ibn,ibg,1
atp,itw,itv,1
atq,atb,atq,0
atr,akw,ake,2
atr,mac,mbc,2
atr,pem,aoc,2
ats,aho,arp,1
att,agc,agt,1
att,ibn,ibg,1
att,itw,itv,1
atu,nue,nus,1
atv,aso,alt,1
atv,dol,dlg,1
atv,khk,kjh,1
atv,shr,cjs,1
atv,tof,kim,1
atv,tuv,tyv,1
atv,ykt,sah,1
atw,ats,atw,0
atx,abu,kgr,1
atx,adk,ano,1
atx,aik,tba,1
atx,ain,ain,1
atx,atm,kuz,1
atx,bgm,dba,1
atx,bqb,eus,1
atx,bqg,eus,1
atx,bqh,eus,1
atx,bqi,eus,1
atx,bql,eus,1
atx,bqn,eus,1
atx,bqo,eus,1
atx,bqr,eus,1
atx,bqs,eus,1
atx,bqz,eus,1
atx,bso,eus,1
atx,bsq,eus,1
atx,bur,bsk,1
atx,cam,kbh,1
atx,can,cbu,1
atx,chi,cid,1
atx,cof,con,1
atx,cqt,cax,1
atx,ctm,ctm,1
atx,cyv,cyb,1
atx,els,mrf,1
atx,ess,esq,1
atx,ful,fun,1
atx,gku,pue,1
atx,gto,gta,1
atx,had,hts,1
atx,hat,had,1
atx,irx,irn,1
atx,ito,ito,1
atx,klm,kla,1
atx,kri,kzw,1
atx,krk,kyh,1
atx,kuo,kto,1
atx,kus,kgg,1
atx,kut,kut,1
atx,laa,gdm,1
atx,lec,lec,1
atx,mll,mbe,1
atx,mov,mzp,1
atx,mpu,akc,1
atx,nag,nce,1
atx,nah,nll,1
atx,nat,ncz,1
atx,niv,niv,1
atx,nvs,niv,1
atx,rik,rkb,1
atx,sal,sln,1
atx,sdw,sad,1
atx,ser,sei,1
atx,shs,sht,1
atx,siu,sis,1
atx,sul,sua,1
atx,tap,gpn,1
atx,tic,tca,1
atx,ton,tqw,1
atx,tru,tpy,1
atx,tsr,trr,1
atx,tun,tun,1
atx,urn,ura,1
atx,wao,auc,1
atx,was,was,1
atx,wra,wba,1
atx,yah,yag,1
atx,yrc,yuz,1
atx,yuc,yuc,1
atx,zun,zun,1
aty,anj,aty,0
atz,agc,agt,2
atz,agd,duo,2
atz,blg,blw,2
atz,btk,ebk,2
atz,btk,lbk,2
atz,btk,obk,2
atz,btk,rbk,2
atz,btk,vbk,2
atz,dca,dgc,2
atz,ibn,ibg,2
atz,ifu,ifb,2
atz,ilo,ilo,2
atz,isn,isd,2
atz,itw,itv,2
atz,kao,kyj,2
atz,kky,kne,2
atz,pnn,pag,2
aua,bum,tkw,2
aub,akh,ahk,2
aub,biu,lwm,2
aub,han,hni,2
aub,jin,jiy,2
aub,lah,lhu,2
aub,lal,ywt,2
aub,lis,lis,2
aub,nus,nuf,2
aub,yi,iii,2
auc,wao,auc,0
aud,fue,fud,1
aud,fut,fut,1
aud,mxe,mxe,1
aud,pil,piv,1
aud,rnn,mnv,1
aug,ajg,ajg,1
aug,ewa,ewe,1
aug,ewe,ewe,1
aug,fon,fon,1
aug,guw,guw,1
aug,wmn,wem,1
auh,bem,bem,2
auh,ila,ilb,2
auh,lmb,lam,2
auh,mmw,mgr,2
auh,nyh,nih,2
auh,tbw,tap,2
auh,toz,toi,2
aui,gap,pwg,2
aui,gmw,gvs,2
aui,idn,viv,2
aui,mnv,mvn,2
aui,taw,tbo,2
aui,wed,wed,2
auj,bsi,siz,2
auk,aoj,aoj,3
auk,arp,ape,3
auk,au,avt,3
auk,kmz,kms,3
auk,mbo,mxk,3
auk,nin,niz,3
auk,olo,ong,3
auk,one,aun,3
auk,uri,uri,3
auk,urt,urt,3
auk,wal,van,3
auk,xbi,xbi,3
auk,yil,yll,3
aul,aul,aul,0
aum,nup,nup,1
aun,one,aun,0
aup,abv,abz,2
aup,adg,adn,2
aup,aga,agd,2
aup,ahu,ahh,2
aup,ame,aey,2
aup,amx,imi,2
aup,ant,agm,2
aup,ape,apz,2
aup,ard,jbj,2
aup,asm,tml,2
aup,auy,auy,2
aup,awa,awb,2
aup,awi,awi,2
aup,baa,bbb,2
aup,bau,bbd,2
aup,bdw,bdw,2
aup,beb,bef,2
aup,bin,bhg,2
aup,bmr,bmu,2
aup,bnm,bjr,2
aup,boa,kvg,2
aup,bon,bpu,2
aup,bry,byr,2
aup,cve,cjv,2
aup,dad,mps,2
aup,dag,dgz,2
aup,dni,dni,2
aup,dun,duc,2
aup,edo,etr,2
aup,eip,eip,2
aup,eka,ekg,2
aup,ena,enq,2
aup,fas,faa,2
aup,foe,foi,2
aup,for,for,2
aup,gah,gah,2
aup,gds,gaj,2
aup,gln,gvf,2
aup,gog,ggw,2
aup,grs,gyb,2
aup,guh,ghs,2
aup,ham,hmt,2
aup,hua,ygr,2
aup,iha,ihp,2
aup,ina,szp,2
aup,kae,tbd,2
aup,kak,kbq,2
aup,kat,kmg,2
aup,kew,kjs,2
aup,kgl,ubu,2
aup,kim,kig,2
aup,kiu,kvd,2
aup,kiw,kjd,2
aup,kll,bco,2
aup,kln,kvw,2
aup,klq,kmh,2
aup,kmb,tyn,2
aup,kmn,kue,2
aup,kmo,kpx,2
aup,kmp,kup,2
aup,kmr,kgq,2
aup,kob,kpw,2
aup,koi,kbk,2
aup,krf,kpr,2
aup,krw,khe,2
aup,kta,kqi,2
aup,kti,yon,2
aup,ktn,xte,2
aup,kyk,kyc,2
aup,mav,mbw,2
aup,mey,mcr,2
aup,mgi,mgu,2
aup,mkj,mkz,2
aup,mni,mnz,2
aup,mom,mso,2
aup,mpt,mpt,2
aup,mrd,mrz,2
aup,mri,mok,2
aup,mug,mlp,2
aup,nab,naf,2
aup,nmd,smq,2
aup,nnd,anh,2
aup,nnk,nnk,2
aup,oks,opm,2
aup,omi,aom,2
aup,ono,ons,2
aup,orl,oro,2
aup,oro,okv,2
aup,paw,pwa,2
aup,pdp,ppo,2
aup,pis,psa,2
aup,ria,ran,2
aup,rum,klq,2
aup,rwa,rwo,2
aup,sia,snp,2
aup,slp,spl,2
aup,sro,ssd,2
aup,sue,sue,2
aup,suk,sui,2
aup,syu,sll,2
aup,tau,tya,2
aup,tba,sst,2
aup,tgp,swt,2
aup,tif,tif,2
aup,tlf,tlf,2
aup,tmg,tcg,2
aup,toa,tqo,2
aup,trr,tbg,2
aup,una,mtg,2
aup,usa,wnu,2
aup,usr,usa,2
aup,wah,whg,2
aup,wbn,wms,2
aup,wer,wer,2
aup,wnt,wnc,2
aup,woi,woi,2
aup,wsk,wsk,2
aup,yal,kkl,2
aup,yar,yrb,2
aup,ygr,ygr,2
aup,yli,yli,2
aup,yqy,jaq,2
aup,zim,zik,2
auq,sob,sob,1
aur,xbi,xbi,1
aut,mao,mri,1
aut,tah,tah,1
aut,tua,pmt,1
auu,eka,ekg,1
auu,mni,mnz,1
auw,awy,auw,0
aux,eme,eme,1
aux,urk,urb,1
aux,way,oym,1
auy,auy,auy,0
auz,abb,shu,1
auz,abe,apc,1
auz,abh,abv,1
auz,aeg,arz,1
auz,ael,ayl,1
auz,ahs,mey,1
auz,ako,acy,1
auz,amr,ary,1
auz,ams,arb,1
auz,anl,apc,1
auz,apa,ajp,1
auz,arg,afb,1
auz,arh,acw,1
auz,arj,afb,1
auz,arl,apc,1
auz,arn,shu,1
auz,arq,acm,1
auz,ars,ayn,1
auz,arv,ajp,1
auz,asy,apc,1
auz,atu,aeb,1
auz,mlt,mlt,1
ava,ava,ava,0
avb,kau,pss,3
avd,kbt,xkp,1
avd,klr,shm,1
avd,taz,tly,1
avd,tls,tly,1
avd,tts,tks,1
ave,blc,bgp,1
ave,dri,prs,1
ave,gil,glk,1
ave,hwr,hac,1
ave,ish,isk,1
ave,kbt,xkp,1
ave,kji,kmr,1
ave,klr,shm,1
ave,krd,kmr,1
ave,lur,lrc,1
ave,mzn,mzn,1
ave,orm,oru,1
ave,oss,oss,1
ave,prs,pes,1
ave,psh,pst,1
ave,rsh,sgh,1
ave,taj,tgk,1
ave,taz,tly,1
ave,tls,tly,1
ave,tmu,ttt,1
ave,tts,tks,1
ave,vaf,vaf,1
ave,wak,wbl,1
ave,yaz,yah,1
ave,ygn,yai,1
ave,zaz,diq,1
avi,avk,avi,0
avl,abb,shu,1
avl,abe,apc,1
avl,abh,abv,1
avl,aeg,arz,1
avl,ael,ayl,1
avl,ahs,mey,1
avl,ako,acy,1
avl,amr,ary,1
avl,ams,arb,1
avl,anl,apc,1
avl,apa,ajp,1
avl,arg,afb,1
avl,arh,acw,1
avl,arj,afb,1
avl,arl,apc,1
avl,arn,shu,1
avl,arq,acm,1
avl,ars,ayn,1
avl,arv,ajp,1
avl,asy,apc,1
avl,atu,aeb,1
avl,mlt,mlt,1
avm,agt,lnj,1
avm,lnj,lnj,1
avm,uhi,urf,1
avn,avt,avn,0
avo,eno,eno,1
avo,kar,kah,1
avo,shb,sbf,1
avo,yrr,yae,1
avs,abu,kgr,1
avs,adk,ano,1
avs,aik,tba,1
avs,ain,ain,1
avs,atm,kuz,1
avs,bgm,dba,1
avs,bqb,eus,1
avs,bqg,eus,1
avs,bqh,eus,1
avs,bqi,eus,1
avs,bql,eus,1
avs,bqn,eus,1
avs,bqo,eus,1
avs,bqr,eus,1
avs,bqs,eus,1
avs,bqz,eus,1
avs,bso,eus,1
avs,bsq,eus,1
avs,bur,bsk,1
avs,cam,kbh,1
avs,can,cbu,1
avs,chi,cid,1
avs,cof,con,1
avs,cqt,cax,1
avs,ctm,ctm,1
avs,cyv,cyb,1
avs,els,mrf,1
avs,ess,esq,1
avs,ful,fun,1
avs,gku,pue,1
avs,gto,gta,1
avs,had,hts,1
avs,hat,had,1
avs,irx,irn,1
avs,ito,ito,1
avs,klm,kla,1
avs,kri,kzw,1
avs,krk,kyh,1
avs,kuo,kto,1
avs,kus,kgg,1
avs,kut,kut,1
avs,laa,gdm,1
avs,lec,lec,1
avs,mll,mbe,1
avs,mov,mzp,1
avs,mpu,akc,1
avs,nag,nce,1
avs,nah,nll,1
avs,nat,ncz,1
avs,niv,niv,1
avs,nvs,niv,1
avs,rik,rkb,1
avs,sal,sln,1
avs,sdw,sad,1
avs,ser,sei,1
avs,shs,sht,1
avs,siu,sis,1
avs,sul,sua,1
avs,tap,gpn,1
avs,tic,tca,1
avs,ton,tqw,1
avs,tru,tpy,1
avs,tsr,trr,1
avs,tun,tun,1
avs,urn,ura,1
avs,wao,auc,1
avs,was,was,1
avs,wra,wba,1
avs,yah,yag,1
avs,yrc,yuz,1
avs,yuc,yuc,1
avs,zun,zun,1
avt,au,avt,0
avu,avo,avu,0
avv,asu,asu,1
avv,gjj,gub,1
awa,awd,awa,0
awb,awa,awb,0
awc,awk,png,1
awg,agt,lnj,1
awg,lnj,lnj,1
awg,uhi,urf,1
awi,awi,awi,0
awk,abn,ard,2
awk,adn,adt,2
awk,agt,lnj,2
awk,aly,aly,2
awk,amp,aer,2
awk,arr,are,2
awk,awe,are,2
awk,bca,bdy,2
awk,bdm,bia,2
awk,bii,bzr,2
awk,bnj,bdy,2
awk,bnl,bjb,2
awk,bnr,nbj,2
awk,bwa,bdy,2
awk,bxj,bxj,2
awk,byu,bdy,2
awk,dhb,bjy,2
awk,dhl,dhl,2
awk,dhr,dhr,2
awk,dhu,dhu,2
awk,dhw,tbh,2
awk,diy,dif,2
awk,dja,dyy,2
awk,djm,djr,2
awk,djn,dji,2
awk,djr,ddj,2
awk,dyi,dbl,2
awk,ggd,ggd,2
awk,ggu,gnr,2
awk,gid,bdy,2
awk,gji,gue,2
awk,glp,dhg,2
awk,gml,kld,2
awk,gmt,gnn,2
