round,variable,type,value,label,country,lang_name,iso_639_3,glottocode,wals,n_resp,prop
5,Q2,respondent,514,Samogo,ML,samogo,dux,duun1242,bbf,7,0.0046874804072917055
5,Q2,respondent,515,Senufo,ML,senufo,myk shz spp,nort3254,nrg sup,38,0.032089196019154935
5,Q2,respondent,516,Soninké / Sarakollé,ML,soninké/sarakollé,snk,soni1259,snn,72,0.055662055138675885
5,Q2,respondent,517,Sonrhaï,ML,sonrhaï,hmb khq ses,song1307,kch kse,17,0.011088465061156403
5,Q2,respondent,518,Tamasheq,ML,tamasheq,taq ttq,tuar1240,tai tsk,1,3.8711174922577646e-4
5,Q2,respondent,9995,Others,ML,others,und,,,5,0.004407046657852573
5,Q2,respondent,1,English,MU,english,eng,stan1293,eng,4,0.002922416167808343
5,Q2,respondent,2,French,MU,french,fra,stan1290,fre,16,0.01107727492367512
5,Q2,respondent,900,Creole,MU,creole,mfe,mori1278,mcr,1149,0.9574111273836928
5,Q2,respondent,901,Bhojpuri,MU,bhojpuri,bho,bhoj1244,bho,31,0.028589181524823704
5,Q2,respondent,-1,Missing,MW,missing,und,,,5,0.003178495488721158
5,Q2,respondent,3,Portuguese,MW,portuguese,por,port1283,por,1,5.365226108024801e-4
5,Q2,respondent,4,Kiswahili,MW,kiswahili,swh,swah1253,swa,1,9.400217733379846e-4
5,Q2,respondent,12,Chichewa,MW,chichewa,nya,chew1246,cic,1685,0.712431946159634
5,Q2,respondent,36,Tonga,MW,tonga,tog,tong1321,cic sen,34,0.007996925297009131
5,Q2,respondent,460,Chitumbuka,MW,chitumbuka,tum,tumb1250,cic sen,239,0.10728685500272138
5,Q2,respondent,461,Chinkhonde,MW,chinkhonde,nyy,nkon1246,mmw nyh,24,0.010299657740104155
5,Q2,respondent,462,Chilambya,MW,chilambya,lai,lamb1272,lmb,5,0.0023063023788991847
5,Q2,respondent,464,Chiyao,MW,chiyao,yao,yaoo1241,yao,227,0.09274593860471496
5,Q2,respondent,465,Chingoni,MW,chingoni,nya,ngon1270,cic,41,0.016279974413081773
5,Q2,respondent,466,Chilomwe,MW,chilomwe,lon,mala1256,mua,16,0.006393486242850256
5,Q2,respondent,467,Chimang’anja,MW,chimang’anja,nya,mang1391,cic,48,0.02104430556348275
5,Q2,respondent,468,Chisena,MW,chisena,swk,mala1475,sen,47,0.010643372676490567
5,Q2,respondent,469,Chisukwa,MW,chisukwa,ndh,sukw1242,mmw nyh,7,0.0011391079023107026
5,Q2,respondent,470,Chisenga,MW,chisenga,tum,seng1277,cic sen,1,3.30337965405913e-5
5,Q2,respondent,472,Chindali,MW,chindali,ndh,ndal1241,mmw nyh,17,0.003938662457898409
5,Q2,respondent,473,Chinyakyusa,MW,chinyakyusa,nyy,nyak1260,mmw nyh,5,3.839486565578257e-4
5,Q2,respondent,9995,Others,MW,others,und,,,4,0.0024214432348427
5,Q2,respondent,-1,Missing,MZ,missing,und,,,6,0.003182539230317451
5,Q2,respondent,3,Portuguese,MZ,portuguese,por,port1283,por,355,0.15301447347695613
5,Q2,respondent,12,Chichewa,MZ,chichewa,nya,chew1246,cic,64,0.031033167287330014
5,Q2,respondent,29,Ndau,MZ,ndau,ndc,nucl1378,shn,79,0.02829084973248366
5,Q2,respondent,31,Nyanja,MZ,nyanja,nya,nucl1395,cic,268,0.10982245136311568
5,Q2,respondent,540,Makua,MZ,makua,mgh mhm vmk vmw xmc xsq,maku1279,mua,603,0.2594017339380347
5,Q2,respondent,541,Sena,MZ,sena,seh,nucl1396,sen,170,0.0769093436215202
5,Q2,respondent,544,Changana,MZ,changana,tso,chan1318,tsn,95,0.03577243571544871
5,Q2,respondent,545,Chope,MZ,chope,cce,chop1243,eko loz mua ndb rga ses stn swt tsn tsw ven xho zul,45,0.02223292794465856
5,Q2,respondent,546,Bitonga,MZ,bitonga,toh,gito1238,eko loz mua ndb rga ses stn swt tsn tsw ven xho zul,28,0.009856402697128053
5,Q2,respondent,547,Makonde,MZ,makonde,kde,mako1251,mkd,30,0.012876842757536854
5,Q2,respondent,548,Chuabo,MZ,chuabo,chw,chuw1238,eko mua,176,0.06938717972107691
5,Q2,respondent,549,Ajaua,MZ,ajaua,yao,yaoo1241,yao,60,0.021884767937695355
5,Q2,respondent,551,Chibarue,MZ,chibarue,bwg,barw1243,sen,22,0.014684411960354905
5,Q2,respondent,552,Chimarenge,MZ,chimarenge,vmr,mare1260,eko mua,18,0.008477995169559903
5,Q2,respondent,553,Chinhungue,MZ,chinhungue,mxc,hung1277,shn,56,0.025412604258252085
5,Q2,respondent,554,Chitewe,MZ,chitewe,twx,tewe1238,shn,53,0.021829075853248184
5,Q2,respondent,555,Chitswa,MZ,chitswa,tsc,tswa1255,rga tsn,66,0.02374125797482516
5,Q2,respondent,556,Chitawala,MZ,chitawala,twl,tawa1270,shn,8,0.0011877266904212005
5,Q2,respondent,557,Kimuani,MZ,kimuani,wmw,mwan1247,swa,12,0.0026122946355792258
5,Q2,respondent,558,Lomwe,MZ,lomwe,ngl,lomw1241,mua,109,0.03534134404016021
5,Q2,respondent,559,Manhawa,MZ,manhawa,mny,many1259,eko mua,11,0.0022967571292684757
5,Q2,respondent,560,Ronga,MZ,ronga,rng,rong1268,rga,12,0.004755535095110702
5,Q2,respondent,561,Tacuane,MZ,tacuane,tke,takw1238,eko mua,14,0.007149470142989402
5,Q2,respondent,562,Chimanica,MZ,chimanica,mxc,many1258,shn,11,0.005341893856837877
5,Q2,respondent,9995,Others,MZ,others,und,,,21,0.011049582720991654
5,Q2,respondent,9999,Don't know,MZ,don't know,und,,,8,0.002454935049098701
5,Q2,respondent,-1,Missing,NA,missing,und,,,3,0.0021404076006332207
5,Q2,respondent,1,English,NA,english,eng,stan1293,eng,10,0.007880950765072458
5,Q2,respondent,3,Portuguese,NA,portuguese,por,port1283,por,5,0.003913879865218148
5,Q2,respondent,7,Afrikaans,NA,afrikaans,afr,afri1274,afr,65,0.05613413728368313
5,Q2,respondent,33,Setswana,NA,setswana,tsn,tswa1253,tsw,2,0.001795026554058052
5,Q2,respondent,581,German,NA,german,deu,stan1295,ger,4,0.004158794519595377
5,Q2,respondent,582,Nama/Damara,NA,nama/damara,naq,nama1264,kho,162,0.13556032704275178
5,Q2,respondent,583,Oshiwambo (Oshindonga/Oshikwanyama),NA,oshiwambo (oshindonga/oshikwanyama),kua ndo,ndon1253,mhu ndo,623,0.5176997523693068
5,Q2,respondent,584,Otjiherero,NA,otjiherero,her,here1253,her,109,0.09381176786614608
5,Q2,respondent,585,Rukwangali,NA,rukwangali,kwn,kwan1273,kwn,91,0.07688007699479375
5,Q2,respondent,586,Rugririku/Rumanyo,NA,rugririku/rumanyo,diu,diri1252,kwn,37,0.029232946359125662
5,Q2,respondent,587,Thimbukushu,NA,thimbukushu,mhw,mbuk1240,luc luv loz kwn sub,9,0.008148181749294731
5,Q2,respondent,588,Silozi,NA,silozi,loz,lozi1239,loz,42,0.032237002577586875
5,Q2,respondent,590,Masubia,NA,masubia,sbs,subi1246,sub,31,0.02511767268716303
5,Q2,respondent,9995,Others,NA,others,und,,,7,0.005289075765570973
5,Q2,respondent,2,French,NE,french,fra,stan1290,fre,1,0.001099856859679332
5,Q2,respondent,15,Fulfuldé,NE,fulfuldé,fuh fuq,cent2018,fbf fni,55,0.03333912666492463
5,Q2,respondent,16,Haoussa,NE,haoussa,hau,haus1257,hau,721,0.6165639403964824
5,Q2,respondent,1101,Zarrma/Songhaï,NE,zarrma/songhaï,dje,zarm1239,zar,334,0.2844322683039864
5,Q2,respondent,1103,Touareg,NE,touareg,thv thz ttq,tuar1240,tai tsk,43,0.037727736060205644
5,Q2,respondent,1104,Béri béri,NE,béri béri,knc,cent2050,knr,42,0.022573556684877212
5,Q2,respondent,1106,Arabe,NE,arabe,mey,hass1238,ahs,2,0.0016633378229678393
5,Q2,respondent,1107,Toubou,NE,toubou,dzg,nucl1450,tbu,1,0.002600177206876555
5,Q2,respondent,1,English,NG,english,eng,stan1293,eng,29,0.009697611763642785
5,Q2,respondent,17,Hausa,NG,hausa,hau,haus1257,hau,635,0.2677976701779767
5,Q2,respondent,39,Yoruba,NG,yoruba,yor,yoru1245,yor,515,0.2145036925617036
5,Q2,respondent,621,Igbo,NG,igbo,ibo,nucl1417,igb,365,0.15330509653305097
5,Q2,respondent,623,Pidgin English,NG,pidgin english,pcm,nige1257,npi,8,0.0029626050296260504
5,Q2,respondent,624,Efik,NG,efik,efi,efik1245,efi,26,0.012013802620138027
5,Q2,respondent,625,Ebira,NG,ebira,igb,ebir1243,ebi,10,0.005436427137697605
5,Q2,respondent,626,Fulani,NG,fulani,fuv,nige1253,fni,85,0.041065152493984854
5,Q2,respondent,627,Isoko,NG,isoko,iso,isok1239,iso,9,0.0030813921141472547
5,Q2,respondent,628,Ibibio,NG,ibibio,ibb,ibib1240,ibi,65,0.028211717782117177
5,Q2,respondent,629,Kanuri,NG,kanuri,kby knc,kanu1281,knr,46,0.014513270561799371
5,Q2,respondent,630,Tiv,NG,tiv,tiv,tivv1240,tiv,46,0.015730850573975174
5,Q2,respondent,631,Nupe,NG,nupe,nup,nupe1254,nup,16,0.007295648406289817
5,Q2,respondent,632,Ijaw,NG,ijaw,ijc,izon1238,ijo,40,0.013752757637527577
5,Q2,respondent,633,Edo,NG,edo,bin,bini1246,bni,23,0.010190650101906501
5,Q2,respondent,634,Igala,NG,igala,igl,igal1242,ise yor,39,0.01780410267804103
5,Q2,respondent,635,Urhobo,NG,urhobo,urh,urho1239,urh,34,0.012862448461957816
5,Q2,respondent,636,Ogoni,NG,ogoni,ogo,khan1278,kan,21,0.003957219206238858
5,Q2,respondent,637,Anang,NG,anang,anw,anaa1238,efi ibi,19,0.006760312567603125
5,Q2,respondent,638,Ikwere,NG,ikwere,ikw,ikwe1242,igb izi,26,0.00630587464639208
5,Q2,respondent,639,Idoma,NG,idoma,idu,idom1241,ido,25,0.01479147889791479
5,Q2,respondent,640,Esan,NG,esan,ish,esan1238,bni ora,14,0.005986008809860087
5,Q2,respondent,641,Nembe,NG,nembe,ijs,nemb1238,ijo,5,0.0016020420993537543
5,Q2,respondent,642,Jukun,NG,jukun,jbu,juku1254,juk,18,0.006486376731530434
5,Q2,respondent,643,Okrika,NG,okrika,okr,kiri1254,ijo,21,0.013868355138683551
5,Q2,respondent,644,Yakhor,NG,yakhor,yaz,loka1252,agb,16,0.007393276740599435
5,Q2,respondent,645,Ika,NG,ika,ikk,ikaa1238,igb izi,11,0.004448313377816467
5,Q2,respondent,646,Okpe,NG,okpe,oke,okpe1250,iso urh,14,0.005548066305480662
5,Q2,respondent,647,Tarok,NG,tarok,yer,taro1263,tok,11,0.006786789234534559
5,Q2,respondent,648,Ibaji,NG,ibaji,igl,ibaj1238,ise yor,8,0.0021995296053286292
5,Q2,respondent,649,Migili,NG,migili,mgi,liji1238,bir fye gwo kgm mdz tok,8,0.002615878359492117
5,Q2,respondent,650,Gbagyi,NG,gbagyi,gbr,gbag1258,gwa,13,0.00482663963159973
5,Q2,respondent,651,Gwoza,NG,gwoza,gdf ngs,dghw1240,gdf,7,0.0023663200236632
5,Q2,respondent,652,Bajju,NG,bajju,kaj,jjuu1238,gwo,6,0.002334537523345375
5,Q2,respondent,653,Ekpeye,NG,ekpeye,ekp,ekpe1253,igb izi,5,0.0021350496046838295
5,Q2,respondent,654,Kataf,NG,kataf,kcg,kata1265,gwo,5,0.001969588353029217
5,Q2,respondent,655,Mada,NG,mada,mda,mada1282,mdz,5,0.003067791697344584
5,Q2,respondent,656,Kalabari,NG,kalabari,ijn,kala1381,ijo,5,0.0018560021018933545
5,Q2,respondent,657,Sayawa,NG,sayawa,say,saya1246,bad miy ngz paa,7,0.003576497535764975
5,Q2,respondent,658,Ohafia,NG,ohafia,ibo,nucl1417,igb,5,0.0023501716901683832
5,Q2,respondent,9995,Others,NG,others,und,,,128,0.0532918763662521
5,Q2,respondent,9999,Don't know,NG,don't know,und,,,6,0.0032511071158444044
5,Q2,respondent,1,English,SD,english,eng,stan1293,eng,3,0.0038605662342712016
5,Q2,respondent,2,French,SD,french,fra,stan1290,fre,2,0.002440963006098007
5,Q2,respondent,5,Arabic,SD,arabic,apd,suda1236,abb,1194,0.9936984707596307
5,Q2,respondent,20,Kissi,SL,kissi,kqs kss,kiss1245,kis kss,19,0.015738874061913252
5,Q2,respondent,22,Kono,SL,kono,kno,kono1268,vai,65,0.060993866426573735
5,Q2,respondent,23,Kru,SL,kru,klu,klao1243,kla,4,0.0038092800077006712
5,Q2,respondent,28,Mende,SL,mende,men,mend1266,mde,402,0.3246462364655124
5,Q2,respondent,37,Vai,SL,vai,vai,vaii1241,vai,1,5.282708991787527e-4
5,Q2,respondent,930,Krio,SL,krio,kri,krio1253,jcr,41,0.03429283928863411
5,Q2,respondent,932,Temne,SL,temne,tem,timn1235,tne,301,0.27209377648630256
5,Q2,respondent,933,Limba,SL,limba,lia lma,limb1267,bgs gol kis kss tne,106,0.08943783269398808
5,Q2,respondent,934,Loko,SL,loko,lok,loko1255,lok,34,0.02766749782284849
5,Q2,respondent,935,Sherbro,SL,sherbro,bun,sher1258,kis kss,39,0.03227477337175447
5,Q2,respondent,936,Fulla,SL,fulla,fuf,pula1262,fgu,56,0.05223500583045891
5,Q2,respondent,938,Kuranko,SL,kuranko,knk,kura1250,kko,37,0.021435699574724146
5,Q2,respondent,939,Madingo,SL,madingo,emk,east2426,mnk,48,0.03602282924415881
5,Q2,respondent,941,Susu,SL,susu,sus,susu1250,sus,14,0.01468798886439629
5,Q2,respondent,943,Yalunka,SL,yalunka,yal,yalu1240,sus,22,0.013069735419799998
5,Q2,respondent,9999,Don't know,SL,don't know,und,,,1,0.0010654935420553078
5,Q2,respondent,2,French,SN,french,fra,stan1290,fre,12,0.009284051792434595
5,Q2,respondent,9,Bambara,SN,bambara,bam,bamb1269,bam,76,0.0659524915146704
5,Q2,respondent,660,Wolof,SN,wolof,wol,nucl1347,wlf,652,0.5443351457571423
5,Q2,respondent,661,Pulaar/Toucouleur,SN,pulaar/toucouleur,fuc,pula1263,fus,240,0.19843188747497534
5,Q2,respondent,662,Serer,SN,serer,srr,sere1260,fbf fgo fgu fma fni fum,120,0.0953800028587556
5,Q2,respondent,664,Soninke,SN,soninke,snk,soni1259,snn,6,0.005134424703352935
5,Q2,respondent,665,Diola,SN,diola,dyo,jola1263,dio,53,0.04390375437171667
5,Q2,respondent,666,Manjack,SN,manjack,mfv,mand1419,mjk,12,0.00977467228645703
5,Q2,respondent,667,Bainouk,SN,bainouk,bcb bcz,bain1261,bfd bsr fbf fgo fgu fma fni fum kgi ndt noo plr wlf,9,0.011679277453479886
5,Q2,respondent,668,Bassari,SN,bassari,bsc,bass1258,bsr,2,0.0022877069696215922
5,Q2,respondent,9995,Others,SN,others,und,,,18,0.013836584817393693
5,Q2,respondent,1,English,SZ,english,eng,stan1293,eng,9,0.0073391951222745696
5,Q2,respondent,3,Portuguese,SZ,portuguese,por,port1283,por,1,0.0011557542920401292
5,Q2,respondent,34,Shangaan,SZ,shangaan,tso,chan1318,tsn,3,0.002191984885727869
5,Q2,respondent,35,siSwati,SZ,siswati,ssw,swat1243,swt,1175,0.9778382342251289
5,Q2,respondent,36,Tonga,SZ,tonga,tso,tson1249,tsn,1,7.477728884708987e-4
5,Q2,respondent,1622,Isizulu,SZ,isizulu,zul,zulu1248,zul,11,0.010727058586357596
5,Q2,respondent,2,French,TG,french,fra,stan1290,fre,23,0.018881521796703073
5,Q2,respondent,6,Adja,TG,adja,ajg,ajab1235,ajg,28,0.025520310391747368
5,Q2,respondent,14,Fon,TG,fon,fon,fonn1241,fon,7,0.004941111040186779
5,Q2,respondent,16,Haoussa,TG,haoussa,hau,haus1257,hau,6,0.004262114321218407
5,Q2,respondent,21,Konkomba,TG,konkomba,xon,konk1269,kkb,13,0.010101205975228341
5,Q2,respondent,24,Lamba,TG,lamba,las,lama1275,kby,39,0.02469191100442042
5,Q2,respondent,39,Yoruba,TG,yoruba,yor,yoru1245,yor,2,0.001900526827572811
5,Q2,respondent,1140,Ewé,TG,ewé,ewe,ewee1241,ewe,462,0.40027892704258866
5,Q2,respondent,1141,Mina (Guen),TG,mina (guen),gej,genn1243,ewa,70,0.05848871354941074
5,Q2,respondent,1142,Kabyè,TG,kabyè,kbp,kabi1261,kby,157,0.12734283152699857
5,Q2,respondent,1143,Tem (Kotokoli),TG,tem (kotokoli),kdh,temm1241,tem,85,0.08007533704456395
5,Q2,respondent,1144,Ben (Moba),TG,ben (moba),mfq,moba1244,bmb,99,0.08618476330360131
5,Q2,respondent,1145,Nawdem (Losso),TG,nawdem (losso),nmz,nawd1238,bmb grm kkb ncm,24,0.019395844414078753
5,Q2,respondent,1147,Ana,TG,ana,ife,ifee1241,yor,37,0.028165972294401723
5,Q2,respondent,1148,Akposso,TG,akposso,kpo,ikpo1238,kpo,19,0.012665578134013877
5,Q2,respondent,1149,Bassar,TG,bassar,bud,ntch1242,ncm,29,0.02377163224015979
5,Q2,respondent,1152,Ouatchi,TG,ouatchi,wci,waci1239,ewa,7,0.005039757255133095
5,Q2,respondent,1153,Akébou,TG,akébou,keu,akeb1238,avt kpo,18,0.014793209577792945
5,Q2,respondent,1154,Gourma,TG,gourma,gux,gour1243,grm,17,0.013843533171904336
5,Q2,respondent,1156,Ngam-Gam,TG,ngam-gam,gng,ngan1299,kkb,12,0.0066549231943509955
5,Q2,respondent,1157,Tchamba,TG,tchamba,aks,akas1242,ncm,11,0.008160937117355535
5,Q2,respondent,1159,Aklobo,TG,aklobo,ewe,ewee1241,ewa,7,0.0029802540814981167
5,Q2,respondent,9995,Others,TG,others,und,,,28,0.02185908469507052
5,Q2,respondent,5,Arabic,TN,arabic,aeb,tuni1259,atu,1199,0.9993339133499856
5,Q2,respondent,9999,Don't know,TN,don't know,und,,,1,6.660866500145004e-4
5,Q2,respondent,4,Kiswahili,TZ,kiswahili,swh,swah1253,swa,222,0.03306332031477658
5,Q2,respondent,18,Kiha,TZ,kiha,haq,haaa1252,kin rnd,121,0.05333661004002294
5,Q2,respondent,19,Kihangaza,TZ,kihangaza,han,hang1260,kin rnd,42,0.017381980205007197
5,Q2,respondent,740,Kinyakyusa,TZ,kinyakyusa,nyy,nyak1261,mmw nyh,69,0.02300138907767639
5,Q2,respondent,741,Kichaga,TZ,kichaga,old,moch1256,cga,103,0.04541803269292623
5,Q2,respondent,742,Kihaya,TZ,kihaya,hay,haya1250,hya,63,0.023895418542267934
5,Q2,respondent,743,Kingoni,TZ,kingoni,ngo,ngon1269,ngo,25,0.011980779333865457
5,Q2,respondent,744,Kikwere,TZ,kikwere,ked,kere1283,hya lda nbo nko rny rru tal,13,0.005993589333621792
5,Q2,respondent,745,Kipare,TZ,kipare,asa,asut1235,pre,47,0.018971258007798808
5,Q2,respondent,746,Kihehe,TZ,kihehe,heh,hehe1240,heh,75,0.03204621559932351
5,Q2,respondent,747,Kimakonde,TZ,kimakonde,kde,mako1251,mkd,74,0.03334183948339288
5,Q2,respondent,748,Kinyamwezi,TZ,kinyamwezi,nym,nyam1276,nym,88,0.04024270944836564
5,Q2,respondent,749,Kisukuma,TZ,kisukuma,suk,suku1261,skm,295,0.136493474747121
5,Q2,respondent,750,Kimasai,TZ,kimasai,mas,masa1300,maa,35,0.015285975940335168
5,Q2,respondent,751,Kimeru,TZ,kimeru,mer,nucl1387,kba kik,23,0.011890629499901073
5,Q2,respondent,752,Kikurya,TZ,kikurya,kuj,kuri1259,gus,31,0.011354720246149709
5,Q2,respondent,753,Kigogo,TZ,kigogo,gog,gogo1263,shm,73,0.03231292668452382
5,Q2,respondent,754,Kiluguru,TZ,kiluguru,ruf,lugu1238,kmi,62,0.02413760133562988
5,Q2,respondent,755,Kifipa,TZ,kifipa,fip,fipa1238,mmw,59,0.026067153599136743
5,Q2,respondent,756,Kimanyema,TZ,kimanyema,nym,nyan1306,nym,5,0.0019711735971315487
5,Q2,respondent,757,Kinyiramba,TZ,kinyiramba,nim,nila1242,rim,23,0.009304192523462682
5,Q2,respondent,758,Kinyaturu,TZ,kinyaturu,rim,nyat1246,rim,72,0.03019133137800599
5,Q2,respondent,759,Kibena,TZ,kibena,bez,bena1262,heh,35,0.017190865412002723
5,Q2,respondent,762,Kiiraqi,TZ,kiiraqi,irk,iraq1241,irq,59,0.030985454800231516
5,Q2,respondent,763,Kijaluo,TZ,kijaluo,luo,luok1236,luo,7,0.0025912328098052963
5,Q2,respondent,764,Kijita,TZ,kijita,jit,jita1239,gus,43,0.02093985389657898
5,Q2,respondent,765,Kikinga,TZ,kikinga,zga,nucl1379,kga,11,0.0055270206220224775
5,Q2,respondent,766,Kitongwe,TZ,kitongwe,tny,tong1320,buk cga com dbd gus heh hnd hya kba kga kgr kik kin kmi lda luy nbo nde ngo nko nym png pre rnd rny rru shm skm swa tal,7,0.002529139101037307
5,Q2,respondent,767,Kimwera,TZ,kimwera,mwe,mwer1248,mwe,35,0.016664762408320006
5,Q2,respondent,768,Kindali,TZ,kindali,ndh,ndal1241,mmw nyh,9,0.0022188094738649997
5,Q2,respondent,769,Kindendeule,TZ,kindendeule,dne,nden1249,mtb,18,0.007802739471285843
5,Q2,respondent,770,Kinyambo,TZ,kinyambo,now,nyam1277,nbo,15,0.007029964382543084
5,Q2,respondent,771,Kipogoro,TZ,kipogoro,poy,pogo1243,pog,10,0.005432399788026799
5,Q2,respondent,772,Kisambaa,TZ,kisambaa,ksb,sham1280,shm,40,0.018634746547109893
5,Q2,respondent,773,Kiyao,TZ,kiyao,yao,yaoo1241,yao,58,0.025184612842958958
5,Q2,respondent,774,Kizaramo,TZ,kizaramo,zaj,zara1247,kmi,50,0.02061974964433825
5,Q2,respondent,775,Kizigua,TZ,kizigua,ziw,zigu1242,shm,76,0.0380530041830377
5,Q2,respondent,776,Kizinza,TZ,kizinza,zin,zinz1238,hya lda nbo nko rny rru tal,17,0.008187252348977435
5,Q2,respondent,779,Kiiraq,TZ,kiiraq,irk,iraq1241,irq,8,0.0034415986490911902
5,Q2,respondent,2740,Kisubi,TZ,kisubi,suj,shub1238,kin rnd,12,0.012124777251540108
5,Q2,respondent,2741,Kisimbiti,TZ,kisimbiti,ssc,suba1252,gus,10,0.0037186016926968784
5,Q2,respondent,2742,Kikerewe,TZ,kikerewe,ked,kere1283,hya lda nbo nko rny rru tal,11,0.0038032396516226776
5,Q2,respondent,2743,Kimbulu,TZ,kimbulu,irk,iraq1241,irq,8,0.003339498398376489
5,Q2,respondent,2744,Kisangu,TZ,kisangu,sbp,sang1330,heh kga ngo png,8,0.010648123032870195
5,Q2,respondent,2745,Kimakua,TZ,kimakua,mgh,makh1261,mua,28,0.011718314373694869
5,Q2,respondent,2746,Kikwaya,TZ,kikwaya,kya,kway1241,gus,15,0.007783082846148247
5,Q2,respondent,2747,Kisafwa,TZ,kisafwa,sbk,safw1238,mmw nyh,21,0.01170880091529494
5,Q2,respondent,2748,Kirangi,TZ,kirangi,lag,lang1320,lgi,9,0.00374684331789457
5,Q2,respondent,2749,Kipangwa,TZ,kipangwa,pbr,pang1287,png,6,0.0026499452268829503
5,Q2,respondent,2750,Kindengereko,TZ,kindengereko,ndg,nden1248,mtb,15,0.0059624967500708104
5,Q2,respondent,2751,Kingindo,TZ,kingindo,nnq,ngin1244,mtb,21,0.0061816243349380375
5,Q2,respondent,2752,Kinguu,TZ,kinguu,ngp,ngul1246,shm,15,0.0036878376091481965
5,Q2,respondent,2753,Kinyiha,TZ,kinyiha,nih nkt,nyik1249,nyh,17,0.005119596910837179
5,Q2,respondent,2754,Kinyamwanga,TZ,kinyamwanga,mwn,nyam1275,mmw,8,0.0038331685684988466
5,Q2,respondent,9995,Others,TZ,others,und,,,78,0.03325852110780965
5,Q2,respondent,4,Kiswahili,UG,kiswahili,swh,swah1253,swa,1,2.988278302580801e-4
5,Q2,respondent,26,Luo,UG,luo,ach adh alz kdi laj lth,sout2831,acl lan luo,123,0.04423659810709074
5,Q2,respondent,780,Luganda,UG,luganda,lug,gand1255,lda,504,0.22297216864501437
5,Q2,respondent,781,Runyankole,UG,runyankole,nyn,nyan1307,rny,303,0.12388896480637142
5,Q2,respondent,782,Runyoro,UG,runyoro,nyo,nyor1246,rru,66,0.028327860485729675
5,Q2,respondent,783,Lusoga,UG,lusoga,xog,soga1242,lda,248,0.11713838163246769
5,Q2,respondent,784,Lumasaba,UG,lumasaba,myx,masa1299,buk,98,0.037957298611494196
5,Q2,respondent,785,Lukhonjo,UG,lukhonjo,koo,ruko1238,nde,55,0.02154242255114155
5,Q2,respondent,786,Lunyoro,UG,lunyoro,nyo,nyor1246,rru,20,0.0072257023158094355
5,Q2,respondent,787,Ateso,UG,ateso,teo,teso1249,tes,173,0.054900390539977445
5,Q2,respondent,789,Alur,UG,alur,alz,alur1250,luo,41,0.014881883641875168
5,Q2,respondent,790,Lugbara,UG,lugbara,lgg,lugb1240,lug,99,0.04596097992584225
5,Q2,respondent,791,Madi,UG,madi,mhi snm,sout2827,mad,48,0.02062283460256952
5,Q2,respondent,792,Japadhola,UG,japadhola,adh,adho1243,luo,40,0.015633053507296473
5,Q2,respondent,793,Lusamia,UG,lusamia,lsm,saam1283,luy,37,0.01373322921242801
5,Q2,respondent,794,Lugwere,UG,lugwere,gwr,gwer1238,lda,28,0.007284957810235626
5,Q2,respondent,795,Rukiga,UG,rukiga,cgg,chig1238,nko,134,0.05091558936354117
5,Q2,respondent,796,Rutooro,UG,rutooro,ttj,toor1238,rru,50,0.026393663484897287
5,Q2,respondent,797,Langi,UG,langi,laj,lang1324,lan,150,0.060532843403982496
5,Q2,respondent,798,Kupsabinyi,UG,kupsabinyi,kpz,kups1238,seb,25,0.003767148161138774
5,Q2,respondent,799,Ngakarimajong,UG,ngakarimajong,kdj,kara1483,kmj,79,0.042439043457122405
5,Q2,respondent,800,Rutagwenda,UG,rutagwenda,nyo,ruta1240,rru,13,0.006940242958568275
5,Q2,respondent,801,Rufumbira,UG,rufumbira,kin,rufu1238,kin,8,0.00316368287297046
5,Q2,respondent,802,Runyarwanda,UG,runyarwanda,kin,kiny1244,kin,9,0.007158170940690173
5,Q2,respondent,803,Rululi,UG,rululi,ruc,ruul1235,nko rny rru tal,10,0.0019137026239306907
5,Q2,respondent,804,Aringa,UG,aringa,luc,arin1244,avo lgt lug,5,0.003795457710418502
5,Q2,respondent,805,Kumam,UG,kumam,kdi,kuma1275,lan,6,0.002555465403926024
5,Q2,respondent,806,Kakwa,UG,kakwa,keo,kakw1240,kuk,10,0.006237613602602074
5,Q2,respondent,9995,Others,UG,others,und,,,17,0.007581821790610078
5,Q2,respondent,1,English,ZA,english,eng,stan1293,eng,355,0.10677118073010579
5,Q2,respondent,3,Portuguese,ZA,portuguese,por,port1283,por,2,0.001497740636905628
5,Q2,respondent,7,Afrikaans,ZA,afrikaans,afr,afri1274,afr,512,0.13626931483804555
5,Q2,respondent,30,Ndebele,ZA,ndebele,nbl,sout2808,ndb,38,0.02035169220736523
5,Q2,respondent,33,Setswana,ZA,setswana,tsn,tswa1253,tsw,236,0.08828480011609777
5,Q2,respondent,34,Shangaan,ZA,shangaan,tso,chan1318,tsn,61,0.02929234071109217
