round,variable,value,name,country,iso_alpha2,n_resp,prop
6,Q2,2,French,32,TG,20,0.016057297305166765
6,Q2,2,French,33,TN,3,0.002601751453451547
6,Q2,3,Portuguese,21,MZ,310,0.1358851596010969
6,Q2,3,Portuguese,22,NA,4,0.0024811519093318937
6,Q2,3,Portuguese,25,ST,1083,0.9032629787673337
6,Q2,3,Portuguese,28,ZA,3,6.566375701286967e-4
6,Q2,4,Swahili,5,BI,8,0.007285357007714873
6,Q2,4,Swahili,13,KE,89,0.035926150766473486
6,Q2,4,Swahili,31,TZ,257,0.052604744911842256
6,Q2,4,Swahili,34,UG,3,0.002722724750450546
6,Q2,5,Arabic,20,MA,1002,0.831591268843395
6,Q2,5,Arabic,33,TN,1197,0.9973982485465485
6,Q2,6,Adja,2,BJ,162,0.1330011725492336
6,Q2,6,Adja,32,TG,38,0.02766487908486005
6,Q2,7,Afrikaans,3,BW,2,0.0025795620969786834
6,Q2,7,Afrikaans,22,NA,108,0.09439899270691071
6,Q2,7,Afrikaans,28,ZA,386,0.13737575870204025
6,Q2,8,Arabe,18,ML,4,0.0019214724678230932
6,Q2,8,Arabe,23,NE,3,0.0026840262063328874
6,Q2,9,Bambara,8,CI,3,0.002425330982210489
6,Q2,9,Bambara,18,ML,641,0.5488230884953929
6,Q2,10,Bassa,6,CM,32,0.02252565926638588
6,Q2,10,Bassa,15,LR,125,0.10406238678681638
6,Q2,11,Berber Language,1,DZ,85,0.06914055781716229
6,Q2,11,Berber Language,20,MA,181,0.15608819450395206
6,Q2,12,Bissa,4,BF,48,0.04745995266802819
6,Q2,12,Bissa,11,GH,16,0.007620064002324467
6,Q2,13,Bobo,4,BF,13,0.011565329517258235
6,Q2,13,Bobo,18,ML,21,0.014990172843049751
6,Q2,14,Chewa,21,MZ,35,0.011983964763195099
6,Q2,14,Chewa,35,ZM,82,0.06955843854457411
6,Q2,15,Dioula,4,BF,61,0.05651262719465261
6,Q2,15,Dioula,8,CI,203,0.17313624726221322
6,Q2,16,Ewe,11,GH,364,0.15367537884057492
6,Q2,16,Ewe,32,TG,416,0.35236917207181123
6,Q2,17,Fon,2,BJ,512,0.42760617199494
6,Q2,17,Fon,32,TG,3,0.0029869959567107207
6,Q2,18,Fulfuldé,4,BF,54,0.03783499184722982
6,Q2,18,Fulfuldé,23,NE,67,0.05320157862514002
6,Q2,19,Haoussa,6,CM,14,0.011787949755457123
6,Q2,19,Haoussa,23,NE,731,0.6361977118543206
6,Q2,19,Haoussa,32,TG,8,0.006519479142077502
6,Q2,20,Hausa,11,GH,13,0.006375653336813157
6,Q2,20,Hausa,24,NG,589,0.2594816774311974
6,Q2,21,Kanuri,23,NE,42,0.03377671313311801
6,Q2,21,Kanuri,24,NG,46,0.016173585294522078
6,Q2,22,Kissi,15,LR,45,0.03907119025903554
6,Q2,22,Kissi,27,SL,19,0.013473885945954068
6,Q2,23,Lobi,4,BF,5,0.004280375691843507
6,Q2,23,Lobi,8,CI,15,0.013301441064904657
6,Q2,24,Mano,12,GN,9,0.008057245099364582
6,Q2,24,Mano,15,LR,87,0.07536372381403408
6,Q2,25,Mende,15,LR,26,0.01853549986161106
6,Q2,25,Mende,27,SL,391,0.31258419556259326
6,Q2,26,Ndau,21,MZ,91,0.04254241643421348
6,Q2,26,Ndau,36,ZW,86,0.0337823553191985
6,Q2,27,Ndebele,28,ZA,25,0.011067406315637431
6,Q2,27,Ndebele,36,ZW,270,0.11145198585292677
6,Q2,28,Nyanja,21,MZ,79,0.03198497244589715
6,Q2,28,Nyanja,35,ZM,80,0.06600511949607295
6,Q2,29,Peulh,2,BJ,60,0.05431354504570475
6,Q2,29,Peulh,32,TG,12,0.013632912136569052
6,Q2,30,Sénoufo,4,BF,18,0.007697200156264897
6,Q2,30,Sénoufo,8,CI,88,0.07589440905227138
6,Q2,31,Setswana,3,BW,917,0.7648230943010818
6,Q2,31,Setswana,22,NA,9,0.006982655930265172
6,Q2,32,Tamasheq,18,ML,15,0.005213689039134243
6,Q2,32,Tamasheq,23,NE,91,0.057221951544704434
6,Q2,33,Tonga,35,ZM,154,0.13698327008618377
6,Q2,33,Tonga,36,ZW,44,0.019205360987852037
6,Q2,34,Venda,28,ZA,53,0.02335677002911479
6,Q2,34,Venda,36,ZW,12,0.005289617817359651
6,Q2,35,Yoruba,2,BJ,164,0.14710057824700018
6,Q2,35,Yoruba,24,NG,542,0.2194828259502269
6,Q2,102,Bariba,2,BJ,130,0.1024693861509165
6,Q2,103,Dendi,2,BJ,50,0.03827530808417972
6,Q2,105,Otamari,2,BJ,52,0.04049536239193888
6,Q2,107,Lopka,2,BJ,54,0.042932583393744325
6,Q2,141,Sesarwa,3,BW,28,0.024168023950963367
6,Q2,142,Sekgalagadi,3,BW,46,0.040732509876465164
6,Q2,143,Sesubia,3,BW,5,0.002815127488406476
6,Q2,144,Ikalanga/Sekalaka,3,BW,102,0.08483795419475561
6,Q2,145,Seherero,3,BW,17,0.01725188837437749
6,Q2,146,Sembukushu,3,BW,17,0.011681452895236803
6,Q2,147,Sebirwa,3,BW,11,0.010322545508364735
6,Q2,148,Sengologa,3,BW,5,0.004483550602721423
6,Q2,149,Seyei,3,BW,21,0.013890430525932066
6,Q2,180,Mooré,4,BF,662,0.5438979098064498
6,Q2,183,Gulmacema,4,BF,61,0.05320563330362715
6,Q2,184,Gourounsi,4,BF,51,0.03627211888808787
6,Q2,186,Birifor,4,BF,9,0.014172227493587845
6,Q2,187,Bwamu,4,BF,25,0.016595657991449266
6,Q2,188,Dagari,4,BF,29,0.023173207607372404
6,Q2,189,Fulse,4,BF,1,0.0014898037810216283
6,Q2,190,Goin,4,BF,14,0.010384472704170554
6,Q2,191,Karaboro,4,BF,7,0.0044277001964614145
6,Q2,192,Kassena,4,BF,16,0.01654308355436819
6,Q2,194,Marka,4,BF,36,0.0303082255832913
6,Q2,195,Samo,4,BF,31,0.02485376520054479
6,Q2,197,Sonrai,4,BF,4,0.005310868788438567
6,Q2,220,Crioulo,7,CV,1195,0.9969040739866764
6,Q2,221,Português,7,CV,5,0.0030959260133236375
6,Q2,260,Akan,11,GH,1210,0.5008062979414126
6,Q2,262,Ga/Dangbe,11,GH,216,0.0893185270013796
6,Q2,263,Dagbani,11,GH,133,0.05661120628977656
6,Q2,265,Waala,11,GH,19,0.011166822443404983
6,Q2,266,Moshie,11,GH,11,0.004188322286715496
6,Q2,267,Mampruli,11,GH,25,0.00984979351168297
6,Q2,268,Likpakpaln,11,GH,13,0.005781021564150854
6,Q2,269,Kusal,11,GH,49,0.01748870985046563
6,Q2,270,Konkomba,11,GH,32,0.014371777260935668
6,Q2,271,Gonja,11,GH,46,0.016755813977954837
6,Q2,272,Frafra,11,GH,36,0.01675070108027724
6,Q2,273,Dagaari,11,GH,74,0.030276269133532388
6,Q2,275,Kotokoli,11,GH,13,0.0044005337765264125
6,Q2,276,Gruma,11,GH,12,0.004560560127163252
6,Q2,277,Buli,11,GH,18,0.007876766636425949
6,Q2,278,Basari,11,GH,10,0.004111193310685612
6,Q2,300,Kikuyu,13,KE,484,0.19956946198609452
6,Q2,301,Luo,13,KE,258,0.10172690359057054
6,Q2,302,Luhya,13,KE,277,0.11781354666179485
6,Q2,303,Kamba,13,KE,258,0.1033592327571392
6,Q2,304,Kalenjin,13,KE,222,0.09698185843628647
6,Q2,305,Kisii,13,KE,147,0.06136249081695333
6,Q2,306,Meru/Embu,13,KE,153,0.07245728140588481
6,Q2,307,Maasai/Samburu,13,KE,76,0.02771775688576302
6,Q2,308,Mijikenda,13,KE,101,0.04262523252025808
6,Q2,309,Taita,13,KE,16,0.005569690473168798
6,Q2,310,Somali,13,KE,121,0.05360922114081577
6,Q2,311,Pokot,13,KE,26,0.005388762850917481
6,Q2,312,Turkana,13,KE,59,0.031712960776097074
6,Q2,313,Kuria,13,KE,16,0.008441333446309648
6,Q2,314,Garre,13,KE,12,0.003053964835249871
6,Q2,315,Borana,13,KE,11,0.003336492215871657
6,Q2,340,Sesotho,14,LS,1182,0.9860688339371351
6,Q2,341,Sephuthi,14,LS,2,0.0013947281972677135
6,Q2,342,Sethepu,14,LS,10,0.007308629509179868
6,Q2,381,Belle,15,LR,39,0.030932554870068615
6,Q2,382,Dei,15,LR,14,0.012188947107630058
6,Q2,383,Gbandi,15,LR,38,0.035258023118830556
6,Q2,384,Gio,15,LR,99,0.08358768276186847
6,Q2,385,Gola,15,LR,62,0.04760581589578924
6,Q2,386,Grebo,15,LR,104,0.09188969168162948
6,Q2,388,Kpelle,15,LR,142,0.10235412864194385
6,Q2,389,Krahn,15,LR,49,0.0415893101444261
6,Q2,390,Kru,15,LR,81,0.060813997529988964
6,Q2,391,Lorma,15,LR,85,0.07543561298251907
6,Q2,392,Mandingo,15,LR,56,0.04812082991756051
6,Q2,395,Vai,15,LR,77,0.06535832137117804
6,Q2,396,Liberian English,15,LR,13,0.012212413523983532
6,Q2,420,Malgache « officiel »,16,MG,426,0.355696896454441
6,Q2,421,Malgache avec spécificité régionale,16,MG,771,0.641950818218066
6,Q2,460,Chitumbuka,17,MW,212,0.09776226744972416
6,Q2,461,Chinkhonde,17,MW,12,0.004478144608318244
6,Q2,462,Chilambya,17,MW,14,0.007369350226953401
6,Q2,463,Chichewa,17,MW,1258,0.511105426800351
6,Q2,464,Chiyao,17,MW,276,0.1180529823615877
6,Q2,465,Chingoni,17,MW,142,0.06446486603387269
6,Q2,466,Chilomwe,17,MW,246,0.10991088692702077
6,Q2,467,Chimang'anja,17,MW,98,0.04097039920294052
6,Q2,468,Chisena,17,MW,43,0.016403688921320738
6,Q2,469,Chisukwa,17,MW,4,0.0013861456761571516
6,Q2,470,Chisenga,17,MW,2,5.86212825815327e-4
6,Q2,471,Chitonga,17,MW,62,0.0145449465545948
6,Q2,502,Bella,18,ML,2,0.0017893100120775452
6,Q2,504,Bozo,18,ML,35,0.02403388459964865
6,Q2,505,Dafing,18,ML,1,8.640896484049789e-4
6,Q2,506,Dogon,18,ML,92,0.08427647963556094
6,Q2,509,Kakolo,18,ML,4,0.0035345913745783043
6,Q2,510,Khassonké,18,ML,10,0.009059678430475537
6,Q2,511,Malinké,18,ML,59,0.04478314753719469
6,Q2,512,Maure,18,ML,1,0.0015298130112336068
6,Q2,513,Mianka,18,ML,38,0.03908941447174011
6,Q2,514,Peulh/Fulfude,18,ML,70,0.056653870903475186
6,Q2,515,Samogo,18,ML,10,0.007998014151370974
6,Q2,516,Senufo,18,ML,31,0.021685530819999316
6,Q2,517,Soninké/Sarakolé,18,ML,63,0.04987153372439898
6,Q2,518,Sonrhai,18,ML,96,0.0786499705707783
6,Q2,540,Makua,21,MZ,654,0.27174156508917835
6,Q2,541,Sena,21,MZ,179,0.0798020578604885
6,Q2,543,Changana,21,MZ,325,0.13494766772745415
6,Q2,545,Chope,21,MZ,51,0.027451764344430966
6,Q2,546,Bitonga,21,MZ,48,0.015728411236652584
6,Q2,547,Makonde,21,MZ,73,0.027156743748188703
6,Q2,548,Chuabo,21,MZ,132,0.049280416893227375
6,Q2,549,Ajaua,21,MZ,73,0.023175408357982638
6,Q2,550,Lomue,21,MZ,111,0.04664767173188491
6,Q2,552,Nyungwe,21,MZ,92,0.042461313476947905
6,Q2,553,Xitswa,21,MZ,31,0.010860407423993105
6,Q2,581,German,22,NA,6,0.005182325874293268
6,Q2,582,Nama/Damara,22,NA,161,0.133954176444157
6,Q2,583,Oshiwambo (Oshindonga/Oshikwanyama),22,NA,567,0.46324357378634756
6,Q2,584,Otjiherero,22,NA,112,0.1080978346007993
6,Q2,585,Rukwangali,22,NA,65,0.05150758322619819
6,Q2,586,Rugririku/Rumanyo,22,NA,48,0.03721655095917971
6,Q2,587,Thimbukushu,22,NA,27,0.021944131277151627
6,Q2,588,Silozi,22,NA,29,0.022065606673219964
6,Q2,590,Masubia,22,NA,16,0.014307530907283584
6,Q2,591,San,22,NA,10,0.007131866864146277
6,Q2,621,Igbo,24,NG,414,0.1737928294899635
6,Q2,623,Pidgin English,24,NG,6,0.0016751433841795686
6,Q2,624,Efik,24,NG,28,0.016926545002814472
6,Q2,625,Ebira,24,NG,20,0.007399767782854114
6,Q2,626,Fulani,24,NG,32,0.013361368774857312
6,Q2,627,Isoko,24,NG,18,0.0072843575490205495
6,Q2,628,Ibibio,24,NG,70,0.0308444420300138
6,Q2,631,Nupe,24,NG,42,0.017399785032277487
6,Q2,632,Ijaw,24,NG,57,0.018966660455416343
6,Q2,633,Edo,24,NG,53,0.02298998419159619
6,Q2,634,Igala,24,NG,26,0.015988125691049956
6,Q2,635,Urhobo,24,NG,37,0.018667083154740298
6,Q2,636,Ogoni,24,NG,7,0.002624069159081607
6,Q2,637,Anang,24,NG,7,0.002024468816731083
6,Q2,638,Ikwere,24,NG,16,0.009236922271402668
6,Q2,639,Idoma,24,NG,45,0.02214474585214637
6,Q2,640,Esan,24,NG,8,0.004188663836626213
6,Q2,641,Nembe,24,NG,3,0.0011435101883948502
6,Q2,642,Alago,24,NG,10,0.0033184828986534574
6,Q2,643,Degema,24,NG,14,0.00493322945773907
6,Q2,644,Eggon,24,NG,16,0.0054980760318447
6,Q2,645,Jukun,24,NG,18,0.00536819319658344
6,Q2,646,Kagoma,24,NG,14,0.0023980974808800177
6,Q2,647,Laru,24,NG,9,0.0025348452653433558
6,Q2,648,Kalabari,24,NG,12,0.004637416927227563
6,Q2,649,Nwangavul,24,NG,14,0.0066939531094964855
6,Q2,650,Tangale,24,NG,16,0.007022261691887927
6,Q2,651,Tarok,24,NG,19,0.007656783181025672
6,Q2,652,Waja,24,NG,12,0.0032628363651541737
6,Q2,653,Yala,24,NG,14,0.003383172351294035
6,Q2,660,Wolof,26,SN,765,0.6263941285177745
6,Q2,661,Pulaar/Toucouleur,26,SN,219,0.1994731528611079
6,Q2,662,Serer,26,SN,74,0.05832937882688959
6,Q2,663,Mandinka/Bambara,26,SN,54,0.042644556510371585
6,Q2,664,Soninke,26,SN,14,0.01068593028414295
6,Q2,665,Diola,26,SN,39,0.0349755578476695
6,Q2,666,Manjack,26,SN,9,0.00790633560741143
6,Q2,668,Bassari,26,SN,1,2.8207406052208143e-4
6,Q2,702,Xhosa,28,ZA,310,0.14207555631206245
6,Q2,703,Pedi/North Sotho,28,ZA,208,0.10321135958549128
6,Q2,704,Sotho/South Sotho,28,ZA,130,0.05487693026501922
6,Q2,705,Tswana,28,ZA,285,0.09889142318934405
6,Q2,706,Shangaan/Tsonga,28,ZA,110,0.049410462812395216
6,Q2,707,Swazi,28,ZA,60,0.030220098689678492
6,Q2,709,Zulu,28,ZA,452,0.23533952038576036
6,Q2,710,Asian/Indian,28,ZA,23,0.003152139966616644
6,Q2,740,Kinyakyusa,31,TZ,46,0.020270035376862318
6,Q2,741,Kichaga,31,TZ,107,0.049325703603964814
6,Q2,742,Kihaya,31,TZ,63,0.0229124618221159
6,Q2,743,Kingoni,31,TZ,43,0.019319906679297182
6,Q2,744,Kikwere,31,TZ,13,0.007400960136345495
6,Q2,745,Kipare,31,TZ,38,0.017262031239320495
6,Q2,746,Kihehe,31,TZ,48,0.021209772752043193
6,Q2,747,Kimakonde,31,TZ,59,0.02669014640861333
6,Q2,748,Kinyamwezi,31,TZ,59,0.029698207236254732
6,Q2,749,Kisukuma,31,TZ,377,0.1729027783251405
6,Q2,750,Kimasai,31,TZ,22,0.00890869964834657
6,Q2,751,Kimeru,31,TZ,16,0.007605090632093778
6,Q2,752,Kikurya,31,TZ,16,0.007518378780435944
6,Q2,753,Kigogo,31,TZ,70,0.031734058393402785
6,Q2,754,Kiluguru,31,TZ,62,0.02455447946900837
6,Q2,755,Kifipa,31,TZ,50,0.025104273787631786
6,Q2,756,Kimanyema,31,TZ,11,0.004682175394553336
6,Q2,757,Kinyiramba,31,TZ,14,0.00678689607488198
6,Q2,758,Kinyaturu,31,TZ,18,0.00964637396944119
6,Q2,759,Kiarusha,31,TZ,15,0.004739907280950417
6,Q2,760,Kibena,31,TZ,40,0.015450219631294499
6,Q2,761,Kiha,31,TZ,124,0.05510306830348929
6,Q2,762,Kiiraq,31,TZ,42,0.020605926908970403
6,Q2,763,Kijaluo,31,TZ,12,0.005614070284057758
6,Q2,764,Kijita,31,TZ,38,0.015976963030209564
6,Q2,765,Kikaguru,31,TZ,20,0.010114392371409894
6,Q2,766,Kimakuwa,31,TZ,33,0.012597575720145629
6,Q2,767,Kimatengo,31,TZ,14,0.003777330946612778
6,Q2,768,Kimbulu,31,TZ,12,0.006807813512342449
6,Q2,769,Kimwera,31,TZ,35,0.016950291162915545
6,Q2,770,Kindali,31,TZ,30,0.014615524589262883
6,Q2,771,Kindamba,31,TZ,23,0.011554064781808383
6,Q2,772,Kindendeule,31,TZ,26,0.01069525997476477
6,Q2,773,Kindengereko,31,TZ,19,0.007922357191778433
6,Q2,774,Kingindo,31,TZ,24,0.008950085654132684
6,Q2,775,Kinguu,31,TZ,15,0.006458018629952073
6,Q2,776,Kinyambo,31,TZ,15,0.005677241952117427
6,Q2,777,Kinyiha,31,TZ,43,0.02152425445599824
6,Q2,778,Kipogoro,31,TZ,19,0.007600347918952452
6,Q2,779,Kirangi,31,TZ,36,0.013838237811771736
6,Q2,780,Luganda,34,UG,477,0.20751150058935952
6,Q2,781,Runyankole,34,UG,286,0.12284508775574707
6,Q2,782,Runyoro,34,UG,101,0.042796306114233795
6,Q2,783,Lusoga,34,UG,216,0.0912166040871952
6,Q2,784,Lumasaaba,34,UG,140,0.053350599703055994
6,Q2,785,Lukhonjo,34,UG,63,0.020383099779897128
6,Q2,786,Lunyole,34,UG,23,0.008089917550250911
6,Q2,787,Ateso,34,UG,171,0.08320032149556
6,Q2,788,Acholi,34,UG,86,0.03895965684532088
6,Q2,789,Alur,34,UG,62,0.023067162000820516
6,Q2,790,Lugbara,34,UG,106,0.04810524314885534
6,Q2,791,Madi,34,UG,25,0.007846691954762229
6,Q2,792,Japadhola,34,UG,27,0.011083231402363568
6,Q2,793,Lusamia,34,UG,20,0.0076137852621499715
6,Q2,794,Lugwere,34,UG,20,0.009940343245563098
6,Q2,795,Rukiga,34,UG,143,0.05309991734786898
6,Q2,796,Rutooro,34,UG,68,0.028161058879433428
6,Q2,797,Langi,34,UG,170,0.06762771537828417
6,Q2,798,Kupsabinyi,34,UG,32,0.006484926251566726
6,Q2,799,Ngakarimajong,34,UG,70,0.027987400319627584
6,Q2,800,Rufumbira,34,UG,26,0.012276369929819167
6,Q2,820,Bemba,35,ZM,343,0.28303226203310494
6,Q2,823,Lozi,35,ZM,100,0.08150890361867433
6,Q2,825,Nsenga,35,ZM,35,0.02741028817014425
6,Q2,826,Tumbuka,35,ZM,27,0.025546656059848762
6,Q2,827,Kaonde,35,ZM,34,0.02937034909947902
6,Q2,828,Luvale,35,ZM,25,0.024674872619488038
6,Q2,829,Namwanga,35,ZM,46,0.03941800937570679
6,Q2,830,Lunda,35,ZM,31,0.024626631147753437
6,Q2,831,Bisa,35,ZM,25,0.010928975846010592
6,Q2,832,Nkoya,35,ZM,2,0.0019759943051556963
6,Q2,833,Mambwe,35,ZM,22,0.017499903237270752
6,Q2,834,Lenje,35,ZM,6,0.003986600661744801
6,Q2,835,Ngoni,35,ZM,26,0.029891841378010275
6,Q2,836,Soli,35,ZM,11,0.007778919930930778
6,Q2,837,Ila,35,ZM,16,0.006525967658093576
6,Q2,838,Ushi,35,ZM,13,0.015373492536038435
6,Q2,839,Chokwe,35,ZM,4,0.004107637619701404
6,Q2,840,Mbunda,35,ZM,3,0.0018825652187254623
6,Q2,841,Kunda,35,ZM,15,0.0072008131065028624
6,Q2,842,Lala,35,ZM,29,0.028724453031221977
6,Q2,843,Lamba,35,ZM,20,0.017335215005155953
6,Q2,844,Lungu,35,ZM,5,0.004561731249127728
6,Q2,845,Nyika,35,ZM,3,0.0013838300041858272
6,Q2,846,Senga,35,ZM,6,0.004431502691853211
6,Q2,847,Tokaleya,35,ZM,8,0.005233658744471702
6,Q2,851,Tabwa,35,ZM,1,0.00102447071967631
6,Q2,861,Shona,36,ZW,1156,0.483638579366896
6,Q2,862,Zezuru,36,ZW,182,0.07630711963510617
6,Q2,863,Korekore,36,ZW,100,0.03994992134529219
6,Q2,864,Karanga,36,ZW,235,0.09931745519760914
6,Q2,865,Manyika,36,ZW,166,0.07093777734174607
6,Q2,868,Kalanga,36,ZW,30,0.012603642894291923
6,Q2,870,Buja,36,ZW,15,0.005614659991415747
6,Q2,871,Shangani,36,ZW,30,0.012567997168291106
6,Q2,872,Suthu,36,ZW,15,0.00656197546421529
6,Q2,900,Creole,19,MU,1166,0.9765510310572219
6,Q2,930,Krio,27,SL,131,0.1079372855723786
6,Q2,932,Temne,27,SL,314,0.284947707782085
6,Q2,933,Limba,27,SL,72,0.0639246551353758
6,Q2,934,Loko,27,SL,28,0.017254578311450965
6,Q2,935,Sherbo,27,SL,14,0.011553122056669324
6,Q2,936,Fulla,27,SL,39,0.039833336524554994
6,Q2,937,Kono,27,SL,66,0.0564877616010556
6,Q2,938,Kuranko,27,SL,38,0.023428534666143468
6,Q2,939,Madingo,27,SL,13,0.010543319157242648
6,Q2,941,Susu,27,SL,53,0.046835706273313585
6,Q2,943,Yalunka,27,SL,6,0.004698562465170644
6,Q2,1101,Zarma/Songhaï,23,NE,263,0.21409092291276707
6,Q2,1105,Goumantchéma,23,NE,2,0.0018847304824112473
6,Q2,1141,Mina (Guen),32,TG,94,0.07916989558977484
6,Q2,1142,Kabye,32,TG,153,0.12917420570823757
6,Q2,1143,Tem (Kotokoli),32,TG,66,0.06029550483740735
6,Q2,1144,Ben (Moba),32,TG,73,0.05808105551590943
6,Q2,1145,Nawdem (Losso),32,TG,42,0.028658281542892402
6,Q2,1146,Lama (Lamba),32,TG,43,0.029371421253641936
6,Q2,1147,Ife (Ana),32,TG,42,0.03773197945816373
6,Q2,1148,Ikposso (Akposso),32,TG,26,0.020615640899023346
6,Q2,1149,N'tcha (Bassar),32,TG,15,0.011833002243414653
6,Q2,1151,Akebou,32,TG,17,0.01709770715429422
6,Q2,1152,Gourma,32,TG,36,0.039609190812860365
6,Q2,1153,Konkomba,32,TG,12,0.0101866122385551
6,Q2,1154,Ngam-gam,32,TG,9,0.004558490855428158
6,Q2,1155,Tchamba,32,TG,2,0.001463975073248703
6,Q2,1157,Ouatchi,32,TG,41,0.032203987541261296
6,Q2,1160,Tchpkossi (Anoufom),32,TG,7,0.003994190386811652
6,Q2,1180,Kirundi,5,BI,1192,0.9927146429922851
6,Q2,1220,Foufouldé,6,CM,130,0.10589545658820042
6,Q2,1221,Pidgin,6,CM,5,0.005353231670901888
6,Q2,1222,Ewondo,6,CM,60,0.057605330481326565
6,Q2,1223,Bafang,6,CM,15,0.00973891744426457
6,Q2,1224,Douala,6,CM,16,0.01294611557416045
6,Q2,1225,Bafia,6,CM,13,0.006209452843970189
6,Q2,1226,Bafut,6,CM,6,0.004552374014372114
6,Q2,1227,Bangangté,6,CM,13,0.0106786625566018
6,Q2,1228,Bakundu,6,CM,9,0.013246606901206288
6,Q2,1229,Bamileke,6,CM,55,0.045199685362665123
6,Q2,1230,Bamoun,6,CM,24,0.01610376007739199
6,Q2,1231,Bandjoun,6,CM,19,0.014675212607354576
6,Q2,1232,Bangwa,6,CM,6,0.004641294390560507
6,Q2,1233,Banso,6,CM,9,0.01079420999324749
6,Q2,1235,Batanga,6,CM,7,0.005609837539253319
6,Q2,1236,Bayangi,6,CM,11,0.009102815147758982
6,Q2,1237,Bulu,6,CM,27,0.02616588485597552
6,Q2,1238,Dschang,6,CM,16,0.015523414472618883
6,Q2,1239,Eton,6,CM,46,0.040561507982771
6,Q2,1240,Fali,6,CM,4,0.004062226463752886
6,Q2,1241,Fong,6,CM,5,0.004118870118485163
6,Q2,1242,Gbaya,6,CM,18,0.01456694118620583
6,Q2,1243,Guider,6,CM,10,0.01069441511500841
6,Q2,1244,Guiziga,6,CM,8,0.0070140170587791656
6,Q2,1246,Kapsiki,6,CM,17,0.018614417651929265
6,Q2,1247,Mafa,6,CM,38,0.04803148417008598
6,Q2,1248,Maka,6,CM,10,0.007202575955826845
6,Q2,1249,Mankon,6,CM,3,0.0022700887525077614
6,Q2,1250,Massa,6,CM,34,0.02089114768029666
6,Q2,1251,Mbouda,6,CM,13,0.012467154948416185
6,Q2,1252,Mboum,6,CM,3,0.004820735080172276
6,Q2,1254,Moudan,6,CM,26,0.018957957532118618
6,Q2,1255,Ngueba,6,CM,3,0.0030001863772801665
6,Q2,1257,Lamnso,6,CM,4,0.004848664395436244
6,Q2,1258,Tikari,6,CM,3,0.003099072091386172
6,Q2,1259,Toupouri,6,CM,27,0.0156990312172237
6,Q2,1260,Abbey,8,CI,25,0.018917857896355555
6,Q2,1261,Abron,8,CI,20,0.01775636102523908
6,Q2,1262,Adjoukrou,8,CI,17,0.019088046761399892
6,Q2,1263,Agny,8,CI,83,0.07210965975800536
6,Q2,1264,Attié,8,CI,40,0.030826934139392814
6,Q2,1265,Avikam,8,CI,3,0.0026792368755922153
6,Q2,1267,Baoulé,8,CI,183,0.14498339252060524
6,Q2,1268,Bété,8,CI,83,0.06606856702157747
6,Q2,1269,Dida,8,CI,31,0.02856987142920139
6,Q2,1270,Godié,8,CI,4,0.0030024203735058807
6,Q2,1271,Gouro,8,CI,40,0.0330748576577544
6,Q2,1272,Guéré,8,CI,51,0.04435200884386241
6,Q2,1273,Koulango,8,CI,29,0.021039982821794947
6,Q2,1274,Kroumen,8,CI,16,0.01326624881024925
6,Q2,1278,Yacouba,8,CI,56,0.04727163822663195
6,Q2,1279,Djimini,8,CI,17,0.01707910644992681
6,Q2,1280,Gnanboua,8,CI,10,0.0060699006980462974
6,Q2,1281,Koyaka,8,CI,11,0.008147308071129105
6,Q2,1282,Wobe,8,CI,17,0.013623120248038828
6,Q2,1300,Soussou,12,GN,257,0.20733364671431134
6,Q2,1301,Poular,12,GN,421,0.35425032397389555
6,Q2,1302,Maninka,12,GN,338,0.28431245810452077
6,Q2,1303,Kpèlè,12,GN,52,0.044556734599100256
6,Q2,1304,Loma,12,GN,19,0.011368538688989197
6,Q2,1305,Kissié,12,GN,63,0.05519853938974323
6,Q2,1420,Algerian Arabic,1,DZ,1108,0.9251653857261186
6,Q2,1460,Egyptian Arabic,9,EG,1198,1
6,Q2,1501,Alhassania,20,MA,17,0.012320536652653008
6,Q2,1540,Sudanese Arabic,29,SD,1179,0.9867993677381998
6,Q2,1541,Nubian Language,29,SD,5,0.0030917647817132288
6,Q2,1620,siSwati,30,SZ,1166,0.9742300660693112
6,Q2,1621,Shangaan,30,SZ,4,0.003245990447216537
6,Q2,1660,Creolo,25,ST,54,0.052501995326799646
6,Q2,1661,Forro,25,ST,33,0.025687435292487598
6,Q2,1662,Angolar,25,ST,25,0.018258987008759556
6,Q2,1700,Fang,10,GA,303,0.25312526013789
6,Q2,1701,Punu/Mériè,10,GA,195,0.16370739523315778
6,Q2,1702,Kota,10,GA,44,0.038078270139210176
6,Q2,1703,Mbédè,10,GA,108,0.08813718420884502
6,Q2,1704,Nzébi/Métié,10,GA,110,0.09637996915241036
6,Q2,1705,Myénè,10,GA,33,0.027078792298719498
6,Q2,1706,Tsogho,10,GA,34,0.029070332378442736
6,Q2,1707,Kélè,10,GA,14,0.011515335787831786
6,Q2,2220,Yamba,6,CM,6,0.004513137409744264
6,Q2,2221,Yabassi,6,CM,2,7.390251394765061e-4
6,Q2,2222,Bene,6,CM,2,0.002450545802691316
6,Q2,2740,Kisafwa,31,TZ,20,0.006056500764477354
6,Q2,2741,Kisambaa,31,TZ,53,0.023517791590038552
6,Q2,2742,Kishirazi,31,TZ,13,0.0022794022186538873
6,Q2,2743,Kisubi,31,TZ,14,0.0067200151065756105
