from,to,distance
ymi,tmm,4
ymi,tng,4
ymi,tnk,4
ymi,tns,4
ymi,toq,4
ymi,trd,4
ymi,tse,4
ymi,tst,4
ymi,ttd,4
ymi,ttn,4
ymi,tua,4
ymi,tuk,4
ymi,tum,4
ymi,tvl,4
ymi,uli,4
ymi,uma,4
ymi,ura,4
ymi,url,4
ymi,vnm,4
ymi,wed,4
ymi,wet,4
ymi,wll,4
ymi,wlo,4
ymi,wol,4
ymi,wrp,4
ymi,xar,4
ymi,yap,4
ymi,ykn,4
ymi,ymd,4
ymi,ami,5
ymi,ata,5
ymi,pai,5
ymi,ruk,5
ymi,see,5
ymi,sry,5
ymi,thw,5
ymi,tso,5
yms,gam,2
yms,gim,2
yms,kjr,2
yms,kul,2
yms,mle,2
yms,wly,2
yms,zay,2
yms,kef,3
yms,moc,3
yms,ssh,3
yms,diz,4
yms,aar,5
yms,dim,5
yms,hmr,5
yms,abb,6
yms,abe,6
yms,abh,6
yms,abo,6
yms,aeg,6
yms,ael,6
yms,agw,6
yms,ahs,6
yms,ako,6
yms,amh,6
yms,amr,6
yms,ams,6
yms,anc,6
yms,anl,6
yms,apa,6
yms,arg,6
yms,arh,6
yms,arj,6
yms,arl,6
yms,arn,6
yms,arq,6
yms,ars,6
yms,arv,6
yms,asy,6
yms,atu,6
yms,awn,6
yms,bad,6
yms,ban,6
yms,bch,6
yms,bej,6
yms,bfg,6
yms,bid,6
yms,bln,6
yms,blq,6
yms,bma,6
yms,bmz,6
yms,bou,6
yms,bpa,6
yms,brf,6
yms,brj,6
yms,brn,6
yms,bse,6
yms,bsi,6
yms,bth,6
yms,bud,6
yms,bys,6
yms,chh,6
yms,cld,6
yms,cop,6
yms,dab,6
yms,dah,6
yms,dha,6
yms,dnw,6
yms,dug,6
yms,gdf,6
yms,gdr,6
yms,giz,6
yms,gnd,6
yms,goe,6
yms,gor,6
yms,gud,6
yms,hau,6
yms,hba,6
yms,hdi,6
yms,heb,6
yms,hna,6
yms,hrr,6
yms,hrs,6
yms,irq,6
yms,jib,6
yms,kbl,6
yms,kem,6
yms,ker,6
yms,klb,6
yms,knk,6
yms,ktk,6
yms,kwm,6
yms,lag,6
yms,lam,6
yms,lel,6
yms,lmg,6
yms,mas,6
yms,mbr,6
yms,mda,6
yms,meh,6
yms,mgu,6
yms,mig,6
yms,miy,6
yms,mko,6
yms,mlg,6
yms,mlt,6
yms,mma,6
yms,mof,6
yms,mrg,6
yms,muh,6
yms,mup,6
yms,naa,6
yms,naj,6
yms,nap,6
yms,ngz,6
yms,nsy,6
yms,orb,6
yms,orh,6
yms,orw,6
yms,owc,6
yms,paa,6
yms,per,6
yms,pod,6
yms,qaf,6
yms,ren,6
yms,ron,6
yms,sao,6
yms,sid,6
yms,sod,6
yms,som,6
yms,soq,6
yms,tai,6
yms,tan,6
yms,tas,6
yms,tbe,6
yms,ter,6
yms,tgh,6
yms,tgr,6
yms,tig,6
yms,tmk,6
yms,tsk,6
yms,tug,6
yms,uld,6
yms,zen,6
yna,atq,1
yna,ych,1
yna,ypk,1
yna,ysi,1
yna,ysl,1
yna,yun,1
yna,yus,1
yna,gre,2
yna,grw,2
yna,gso,2
yna,inr,2
yna,ins,2
yna,inu,2
yna,iql,2
yna,kgt,2
yna,aea,3
yna,ale,3
yng,adn,2
yng,bdm,2
yng,bnl,2
yng,bnr,2
yng,bxj,2
yng,dhl,2
yng,dhr,2
yng,djr,2
yng,gji,2
yng,gug,2
yng,krj,2
yng,mdb,2
yng,mnj,2
yng,mrj,2
yng,mrt,2
yng,mwa,2
yng,ngj,2
yng,ngy,2
yng,nju,2
yng,nlr,2
yng,nlu,2
yng,nly,2
yng,ntj,2
yng,nyr,2
yng,pin,2
yng,pit,2
yng,pny,2
yng,vka,2
yng,wat,2
yng,wbt,2
yng,wir,2
yng,wlm,2
yng,wrl,2
yng,yin,2
yng,ylb,2
yng,ynk,2
yng,abn,3
yng,agt,3
yng,aly,3
yng,amp,3
yng,arr,3
yng,awe,3
yng,bca,3
yng,bii,3
yng,bnj,3
yng,bwa,3
yng,byu,3
yng,dhb,3
yng,dhu,3
yng,dhw,3
yng,diy,3
yng,dja,3
yng,djm,3
yng,djn,3
yng,dyi,3
yng,ggd,3
yng,ggu,3
yng,gid,3
yng,glp,3
yng,gml,3
yng,gmt,3
yng,gny,3
yng,guf,3
yng,gum,3
yng,guu,3
yng,inn,3
yng,kgu,3
yng,kjn,3
yng,kly,3
yng,knc,3
yng,kuu,3
yng,kya,3
yng,kyt,3
yng,lla,3
yng,lnj,3
yng,lrd,3
yng,mny,3
yng,mrw,3
yng,ngi,3
yng,ngr,3
yng,ngw,3
yng,nya,3
yng,pak,3
yng,pkn,3
yng,ppi,3
yng,rit,3
yng,thp,3
yng,thy,3
yng,uhi,3
yng,ump,3
yng,wan,3
yng,wgg,3
yng,wgu,3
yng,wkw,3
yng,wlw,3
yng,wmu,3
yng,wn,3
yng,wrg,3
yng,wru,3
yng,yid,3
yng,yir,3
yng,ylr,3
yng,yny,3
yng,yuw,3
yng,alw,4
yng,ann,4
yng,bac,4
yng,bbw,4
yng,bnb,4
yng,brd,4
yng,bua,4
yng,dji,4
yng,emm,4
yng,gaa,4
yng,gnb,4
yng,gnn,4
yng,goo,4
yng,grg,4
yng,grr,4
yng,iwa,4
yng,jam,4
yng,kay,4
yng,kij,4
yng,kmw,4
yng,lar,4
yng,lml,4
yng,mau,4
yng,mdl,4
yng,mir,4
yng,mku,4
yng,mlk,4
yng,mpa,4
yng,mra,4
yng,mrh,4
yng,mrr,4
yng,myi,4
yng,ndj,4
yng,ngg,4
yng,ngk,4
yng,ngl,4
yng,ngn,4
yng,nkb,4
yng,nkk,4
yng,nug,4
yng,nyn,4
yng,nyu,4
yng,pun,4
yng,rmb,4
yng,tiw,4
yng,tye,4
yng,ung,4
yng,wag,4
yng,wam,4
yng,wor,4
yng,wrd,4
yng,wrn,4
yng,wrw,4
yng,wry,4
yng,yuk,4
yng,ywr,4
ynk,gug,1
ynk,mnj,1
ynk,mwa,1
ynk,ntj,1
ynk,pin,1
ynk,pit,1
ynk,wbt,1
ynk,ylb,1
ynk,adn,2
ynk,bdm,2
ynk,bnl,2
ynk,bnr,2
ynk,bxj,2
ynk,dhl,2
ynk,dhr,2
ynk,djr,2
ynk,gji,2
ynk,krj,2
ynk,mdb,2
ynk,mrj,2
ynk,mrt,2
ynk,ngj,2
ynk,ngy,2
ynk,nju,2
ynk,nlr,2
ynk,nlu,2
ynk,nly,2
ynk,nyr,2
ynk,pny,2
ynk,vka,2
ynk,wat,2
ynk,wir,2
ynk,wlm,2
ynk,wrl,2
ynk,yin,2
ynk,yng,2
ynk,abn,3
ynk,agt,3
ynk,aly,3
ynk,amp,3
ynk,arr,3
ynk,awe,3
ynk,bca,3
ynk,bii,3
ynk,bnj,3
ynk,bwa,3
ynk,byu,3
ynk,dhb,3
ynk,dhu,3
ynk,dhw,3
ynk,diy,3
ynk,dja,3
ynk,djm,3
ynk,djn,3
ynk,dyi,3
ynk,ggd,3
ynk,ggu,3
ynk,gid,3
ynk,glp,3
ynk,gml,3
ynk,gmt,3
ynk,gny,3
ynk,guf,3
ynk,gum,3
ynk,guu,3
ynk,inn,3
ynk,kgu,3
ynk,kjn,3
ynk,kly,3
ynk,knc,3
ynk,kuu,3
ynk,kya,3
ynk,kyt,3
ynk,lla,3
ynk,lnj,3
ynk,lrd,3
ynk,mny,3
ynk,mrw,3
ynk,ngi,3
ynk,ngr,3
ynk,ngw,3
ynk,nya,3
ynk,pak,3
ynk,pkn,3
ynk,ppi,3
ynk,rit,3
ynk,thp,3
ynk,thy,3
ynk,uhi,3
ynk,ump,3
ynk,wan,3
ynk,wgg,3
ynk,wgu,3
ynk,wkw,3
ynk,wlw,3
ynk,wmu,3
ynk,wn,3
ynk,wrg,3
ynk,wru,3
ynk,yid,3
ynk,yir,3
ynk,ylr,3
ynk,yny,3
ynk,yuw,3
ynk,alw,4
ynk,ann,4
ynk,bac,4
ynk,bbw,4
ynk,bnb,4
ynk,brd,4
ynk,bua,4
ynk,dji,4
ynk,emm,4
ynk,gaa,4
ynk,gnb,4
ynk,gnn,4
ynk,goo,4
ynk,grg,4
ynk,grr,4
ynk,iwa,4
ynk,jam,4
ynk,kay,4
ynk,kij,4
ynk,kmw,4
ynk,lar,4
ynk,lml,4
ynk,mau,4
ynk,mdl,4
ynk,mir,4
ynk,mku,4
ynk,mlk,4
ynk,mpa,4
ynk,mra,4
ynk,mrh,4
ynk,mrr,4
ynk,myi,4
ynk,ndj,4
ynk,ngg,4
ynk,ngk,4
ynk,ngl,4
ynk,ngn,4
ynk,nkb,4
ynk,nkk,4
ynk,nug,4
ynk,nyn,4
ynk,nyu,4
ynk,pun,4
ynk,rmb,4
ynk,tiw,4
ynk,tye,4
ynk,ung,4
ynk,wag,4
ynk,wam,4
ynk,wor,4
ynk,wrd,4
ynk,wrn,4
ynk,wrw,4
ynk,wry,4
ynk,yuk,4
ynk,ywr,4
ynm,shi,1
ynm,snm,1
yns,dma,2
yns,dng,2
yns,ifm,2
yns,mbe,2
yns,mpo,2
yns,ndu,2
yns,sgu,2
yns,tgo,2
yns,tks,2
yns,aka,3
yns,bas,3
yns,bbl,3
yns,bfi,3
yns,bga,3
yns,bkn,3
yns,bku,3
yns,bnk,3
yns,bob,3
yns,bol,3
yns,bsh,3
yns,bub,3
yns,buj,3
yns,buw,3
yns,dok,3
yns,dua,3
yns,ewo,3
yns,gun,3
yns,ldo,3
yns,leb,3
yns,lin,3
yns,mdw,3
yns,mgo,3
yns,mkz,3
yns,nbe,3
yns,nto,3
yns,sgl,3
yns,tet,3
yns,tki,3
yns,tnn,3
yns,bdu,4
yns,bee,4
yns,bem,4
yns,bia,4
yns,blu,4
yns,buk,4
yns,cga,4
yns,cic,4
yns,cil,4
yns,com,4
yns,dbd,4
yns,eko,4
yns,eny,4
yns,fio,4
yns,gus,4
yns,heh,4
yns,hem,4
yns,her,4
yns,hnd,4
yns,hol,4
yns,hya,4
yns,ila,4
yns,kba,4
yns,kga,4
yns,kgr,4
yns,kik,4
yns,kil,4
yns,kin,4
yns,klz,4
yns,kmi,4
yns,kon,4
yns,krg,4
yns,kte,4
yns,kwn,4
yns,kwy,4
yns,kyo,4
yns,lbu,4
yns,lda,4
yns,leg,4
yns,lgi,4
yns,lmb,4
yns,loz,4
yns,luc,4
yns,luv,4
yns,luy,4
yns,mbl,4
yns,mhu,4
yns,mit,4
yns,mkd,4
yns,mmw,4
yns,mtb,4
yns,mua,4
yns,mwe,4
yns,nbo,4
yns,ndb,4
yns,nde,4
yns,ndo,4
yns,ngo,4
yns,nko,4
yns,nng,4
yns,nse,4
yns,nyh,4
yns,nym,4
yns,png,4
yns,pog,4
yns,pre,4
yns,rga,4
yns,rim,4
yns,rnd,4
yns,rny,4
yns,rru,4
yns,sen,4
yns,ses,4
yns,sge,4
yns,shm,4
yns,shn,4
yns,skm,4
yns,sku,4
yns,stn,4
yns,sub,4
yns,swa,4
yns,swt,4
yns,tal,4
yns,tbw,4
yns,toz,4
yns,tsn,4
yns,tsw,4
yns,umb,4
yns,ven,4
yns,vif,4
yns,xho,4
yns,yak,4
yns,yao,4
yns,yey,4
yns,zno,4
yns,zso,4
yns,zul,4
yns,agh,5
yns,bab,5
yns,baf,5
yns,bmn,5
yns,eja,5
yns,fef,5
yns,jar,5
yns,kou,5
yns,kyg,5
yns,lns,5
yns,mbi,5
yns,mbz,5
yns,mgk,5
yns,mkq,5
yns,mud,5
yns,nge,5
yns,nke,5
yns,non,5
yns,oku,5
yns,tik,5
yns,tiv,5
yns,yba,5
yns,yem,5
yns,mla,6
yns,agb,7
yns,amo,7
yns,awk,7
yns,bir,7
yns,bni,7
yns,deg,7
yns,duk,7
yns,ebi,7
yns,efi,7
yns,egn,7
yns,ets,7
yns,fye,7
yns,gad,7
yns,gho,7
yns,gok,7
yns,gwa,7
yns,gwo,7
yns,ibi,7
yns,ido,7
yns,igb,7
yns,ige,7
yns,ise,7
yns,iso,7
yns,izi,7
yns,juk,7
yns,kan,7
yns,kgm,7
yns,koh,7
yns,kpa,7
yns,mdz,7
yns,nup,7
yns,obg,7
yns,obo,7
yns,ogb,7
yns,ora,7
yns,tok,7
yns,urh,7
yns,yor,7
yns,abd,8
yns,adi,8
yns,aiz,8
yns,ajg,8
yns,akn,8
yns,ald,8
yns,anu,8
yns,avk,8
yns,avt,8
yns,ayi,8
yns,bak,8
yns,bbu,8
yns,bet,8
yns,ble,8
yns,bmb,8
yns,brb,8
yns,buy,8
yns,cum,8
yns,day,8
yns,ddj,8
yns,dds,8
yns,dga,8
yns,dgb,8
yns,dgo,8
yns,doy,8
yns,dts,8
yns,dym,8
yns,ega,8
yns,ewa,8
yns,ewe,8
yns,fon,8
yns,ga,8
yns,gbb,8
yns,gbk,8
yns,gdi,8
yns,gir,8
yns,grb,8
yns,grm,8
yns,grn,8
yns,gue,8
yns,gut,8
yns,guw,8
yns,jms,8
yns,kby,8
yns,kfe,8
yns,kir,8
yns,kkb,8
yns,kla,8
yns,klk,8
yns,kni,8
yns,kow,8
yns,kpo,8
yns,ksm,8
yns,ksp,8
yns,llm,8
yns,lnd,8
yns,lob,8
yns,lua,8
yns,lye,8
yns,ma,8
yns,mba,8
yns,mbm,8
yns,mdg,8
yns,mdo,8
yns,mdu,8
yns,mga,8
yns,mmi,8
yns,mmp,8
yns,mnz,8
yns,moo,8
yns,mum,8
yns,myg,8
yns,naf,8
yns,nbm,8
yns,ncm,8
yns,ndg,8
yns,ndi,8
yns,ney,8
yns,ngb,8
yns,nkn,8
yns,nnn,8
yns,nrg,8
yns,ntn,8
yns,nza,8
yns,sle,8
yns,sme,8
yns,snd,8
yns,ssa,8
yns,sup,8
yns,tem,8
yns,tmp,8
yns,tny,8
yns,tou,8
yns,tow,8
yns,tpr,8
yns,vag,8
yns,vat,8
yns,wmn,8
yns,wob,8
yns,wwa,8
yns,xsm,8
yns,ygd,8
yns,ykm,8
yns,zan,8
yns,bfd,9
yns,bgs,9
yns,blz,9
yns,bsr,9
yns,csk,9
yns,def,9
yns,dio,9
yns,fbf,9
yns,fgo,9
yns,fgu,9
yns,fli,9
yns,fma,9
yns,fni,9
yns,fua,9
yns,fum,9
yns,fus,9
yns,gol,9
yns,ijo,9
yns,kgi,9
yns,kis,9
yns,kss,9
yns,mjk,9
yns,mkn,9
yns,ndt,9
yns,noo,9
yns,plr,9
yns,tne,9
yns,wlf,9
yns,bam,10
yns,bbf,10
yns,bis,10
yns,bnd,10
yns,bnq,10
yns,bok,10
yns,boz,10
yns,bus,10
yns,dan,10
yns,dbw,10
yns,dyu,10
yns,gro,10
yns,jel,10
yns,jom,10
yns,kko,10
yns,kpe,10
yns,ktl,10
yns,laf,10
yns,lma,10
yns,lok,10
yns,man,10
yns,maw,10
yns,mde,10
yns,mdk,10
yns,mka,10
yns,mkg,10
yns,mnk,10
yns,mro,10
yns,msk,10
yns,ori,10
yns,otr,10
yns,ras,10
yns,snn,10
yns,sus,10
yns,tia,10
yns,vai,10
yns,wna,10
yns,xas,10
yny,abn,2
yny,adn,2
yny,agt,2
yny,aly,2
yny,amp,2
yny,arr,2
yny,awe,2
yny,bca,2
yny,bdm,2
yny,bii,2
yny,bnj,2
yny,bnl,2
yny,bnr,2
yny,bwa,2
yny,bxj,2
yny,byu,2
yny,dhb,2
yny,dhl,2
yny,dhr,2
yny,dhu,2
yny,dhw,2
yny,diy,2
yny,dja,2
yny,djm,2
yny,djn,2
yny,djr,2
yny,dyi,2
yny,ggd,2
yny,ggu,2
yny,gid,2
yny,gji,2
yny,glp,2
yny,gml,2
yny,gmt,2
yny,gny,2
yny,guf,2
yny,gug,2
yny,gum,2
yny,guu,2
yny,inn,2
yny,kgu,2
yny,kjn,2
yny,kly,2
yny,knc,2
yny,krj,2
yny,kuu,2
yny,kya,2
yny,kyt,2
yny,lla,2
yny,lnj,2
yny,lrd,2
yny,mdb,2
yny,mnj,2
yny,mny,2
yny,mrj,2
yny,mrt,2
yny,mrw,2
yny,mwa,2
yny,ngi,2
yny,ngj,2
yny,ngr,2
yny,ngw,2
yny,ngy,2
yny,nju,2
yny,nlr,2
yny,nlu,2
yny,nly,2
yny,ntj,2
yny,nya,2
yny,nyr,2
yny,pak,2
yny,pin,2
yny,pit,2
yny,pkn,2
yny,pny,2
yny,ppi,2
yny,rit,2
yny,thp,2
yny,thy,2
yny,uhi,2
yny,ump,2
yny,vka,2
yny,wan,2
yny,wat,2
yny,wbt,2
yny,wgg,2
yny,wgu,2
yny,wir,2
yny,wkw,2
yny,wlm,2
yny,wlw,2
yny,wmu,2
yny,wn,2
yny,wrg,2
yny,wrl,2
yny,wru,2
yny,yid,2
yny,yin,2
yny,yir,2
yny,ylb,2
yny,ylr,2
yny,yng,2
yny,ynk,2
yny,yuw,2
yny,alw,3
yny,ann,3
yny,bac,3
yny,bbw,3
yny,bnb,3
yny,brd,3
yny,bua,3
yny,dji,3
yny,emm,3
yny,gaa,3
yny,gnb,3
yny,gnn,3
yny,goo,3
yny,grg,3
yny,grr,3
yny,iwa,3
yny,jam,3
yny,kay,3
yny,kij,3
yny,kmw,3
yny,lar,3
yny,lml,3
yny,mau,3
yny,mdl,3
yny,mir,3
yny,mku,3
yny,mlk,3
yny,mpa,3
yny,mra,3
yny,mrh,3
yny,mrr,3
yny,myi,3
yny,ndj,3
yny,ngg,3
yny,ngk,3
yny,ngl,3
yny,ngn,3
yny,nkb,3
yny,nkk,3
yny,nug,3
yny,nyn,3
yny,nyu,3
yny,pun,3
yny,rmb,3
yny,tiw,3
yny,tye,3
yny,ung,3
yny,wag,3
yny,wam,3
yny,wor,3
yny,wrd,3
yny,wrn,3
yny,wrw,3
yny,wry,3
yny,yuk,3
yny,ywr,3
yor,ise,1
yor,agb,4
yor,agh,4
yor,aka,4
yor,amo,4
yor,awk,4
yor,bab,4
yor,baf,4
yor,bas,4
yor,bbl,4
yor,bdu,4
yor,bee,4
yor,bem,4
yor,bfi,4
yor,bga,4
yor,bia,4
yor,bir,4
yor,bkn,4
yor,bku,4
yor,blu,4
yor,bmn,4
yor,bni,4
yor,bnk,4
yor,bob,4
yor,bol,4
yor,bsh,4
yor,bub,4
yor,buj,4
yor,buk,4
yor,buw,4
yor,cga,4
yor,cic,4
yor,cil,4
yor,com,4
yor,dbd,4
yor,deg,4
yor,dma,4
yor,dng,4
yor,dok,4
yor,dua,4
yor,duk,4
yor,ebi,4
yor,efi,4
yor,egn,4
yor,eja,4
yor,eko,4
yor,eny,4
yor,ets,4
yor,ewo,4
yor,fef,4
yor,fio,4
yor,fye,4
yor,gad,4
yor,gho,4
yor,gok,4
yor,gun,4
yor,gus,4
yor,gwa,4
yor,gwo,4
yor,heh,4
yor,hem,4
yor,her,4
yor,hnd,4
yor,hol,4
yor,hya,4
yor,ibi,4
yor,ido,4
yor,ifm,4
yor,igb,4
yor,ige,4
yor,ila,4
yor,iso,4
yor,izi,4
yor,jar,4
yor,juk,4
yor,kan,4
yor,kba,4
yor,kga,4
yor,kgm,4
yor,kgr,4
yor,kik,4
yor,kil,4
yor,kin,4
yor,klz,4
yor,kmi,4
yor,koh,4
yor,kon,4
yor,kou,4
yor,kpa,4
yor,krg,4
yor,kte,4
yor,kwn,4
yor,kwy,4
yor,kyg,4
yor,kyo,4
yor,lbu,4
yor,lda,4
yor,ldo,4
yor,leb,4
yor,leg,4
yor,lgi,4
yor,lin,4
yor,lmb,4
yor,lns,4
yor,loz,4
yor,luc,4
yor,luv,4
yor,luy,4
yor,mbe,4
yor,mbi,4
yor,mbl,4
yor,mbz,4
yor,mdw,4
yor,mdz,4
yor,mgk,4
yor,mgo,4
yor,mhu,4
yor,mit,4
yor,mkd,4
yor,mkq,4
yor,mkz,4
yor,mla,4
yor,mmw,4
yor,mpo,4
yor,mtb,4
yor,mua,4
yor,mud,4
yor,mwe,4
yor,nbe,4
yor,nbo,4
yor,ndb,4
yor,nde,4
yor,ndo,4
yor,ndu,4
yor,nge,4
yor,ngo,4
yor,nke,4
yor,nko,4
yor,nng,4
yor,non,4
yor,nse,4
yor,nto,4
yor,nup,4
yor,nyh,4
yor,nym,4
yor,obg,4
yor,obo,4
yor,ogb,4
yor,oku,4
yor,ora,4
yor,png,4
yor,pog,4
yor,pre,4
yor,rga,4
yor,rim,4
yor,rnd,4
yor,rny,4
yor,rru,4
yor,sen,4
yor,ses,4
yor,sge,4
yor,sgl,4
yor,sgu,4
yor,shm,4
yor,shn,4
yor,skm,4
yor,sku,4
yor,stn,4
yor,sub,4
yor,swa,4
yor,swt,4
yor,tal,4
yor,tbw,4
yor,tet,4
yor,tgo,4
yor,tik,4
yor,tiv,4
yor,tki,4
yor,tks,4
yor,tnn,4
yor,tok,4
yor,toz,4
yor,tsn,4
yor,tsw,4
yor,umb,4
yor,urh,4
yor,ven,4
yor,vif,4
yor,xho,4
yor,yak,4
yor,yao,4
yor,yba,4
yor,yem,4
yor,yey,4
yor,yns,4
yor,zno,4
yor,zso,4
yor,zul,4
yor,abd,5
yor,adi,5
yor,aiz,5
yor,ajg,5
yor,akn,5
yor,ald,5
yor,anu,5
yor,avk,5
yor,avt,5
yor,ayi,5
yor,bak,5
yor,bbu,5
yor,bet,5
yor,ble,5
yor,bmb,5
yor,brb,5
yor,buy,5
yor,cum,5
yor,day,5
yor,ddj,5
yor,dds,5
yor,dga,5
yor,dgb,5
yor,dgo,5
yor,doy,5
yor,dts,5
yor,dym,5
yor,ega,5
yor,ewa,5
yor,ewe,5
yor,fon,5
yor,ga,5
yor,gbb,5
yor,gbk,5
yor,gdi,5
yor,gir,5
yor,grb,5
yor,grm,5
yor,grn,5
yor,gue,5
yor,gut,5
yor,guw,5
yor,jms,5
yor,kby,5
yor,kfe,5
yor,kir,5
yor,kkb,5
yor,kla,5
yor,klk,5
yor,kni,5
yor,kow,5
yor,kpo,5
yor,ksm,5
yor,ksp,5
yor,llm,5
yor,lnd,5
yor,lob,5
yor,lua,5
yor,lye,5
yor,ma,5
yor,mba,5
yor,mbm,5
yor,mdg,5
yor,mdo,5
yor,mdu,5
yor,mga,5
yor,mmi,5
yor,mmp,5
yor,mnz,5
yor,moo,5
yor,mum,5
yor,myg,5
yor,naf,5
yor,nbm,5
yor,ncm,5
yor,ndg,5
yor,ndi,5
yor,ney,5
yor,ngb,5
yor,nkn,5
yor,nnn,5
yor,nrg,5
yor,ntn,5
yor,nza,5
yor,sle,5
yor,sme,5
yor,snd,5
yor,ssa,5
yor,sup,5
yor,tem,5
yor,tmp,5
yor,tny,5
yor,tou,5
yor,tow,5
yor,tpr,5
yor,vag,5
yor,vat,5
yor,wmn,5
yor,wob,5
yor,wwa,5
yor,xsm,5
yor,ygd,5
yor,ykm,5
yor,zan,5
yor,bfd,6
yor,bgs,6
yor,blz,6
yor,bsr,6
yor,csk,6
yor,def,6
yor,dio,6
yor,fbf,6
yor,fgo,6
yor,fgu,6
yor,fli,6
yor,fma,6
yor,fni,6
yor,fua,6
yor,fum,6
yor,fus,6
yor,gol,6
yor,ijo,6
yor,kgi,6
yor,kis,6
yor,kss,6
yor,mjk,6
yor,mkn,6
yor,ndt,6
yor,noo,6
yor,plr,6
yor,tne,6
yor,wlf,6
yor,bam,7
yor,bbf,7
yor,bis,7
yor,bnd,7
yor,bnq,7
yor,bok,7
yor,boz,7
yor,bus,7
yor,dan,7
yor,dbw,7
yor,dyu,7
yor,gro,7
yor,jel,7
yor,jom,7
yor,kko,7
yor,kpe,7
yor,ktl,7
yor,laf,7
yor,lma,7
yor,lok,7
yor,man,7
yor,maw,7
yor,mde,7
yor,mdk,7
yor,mka,7
yor,mkg,7
yor,mnk,7
yor,mro,7
yor,msk,7
yor,ori,7
yor,otr,7
yor,ras,7
yor,snn,7
yor,sus,7
yor,tia,7
yor,vai,7
yor,wna,7
yor,xas,7
ypk,atq,1
ypk,yna,2
ypk,ysi,2
ypk,ysl,2
ypk,yus,2
ypk,gre,3
ypk,grw,3
ypk,gso,3
ypk,inr,3
ypk,ins,3
ypk,inu,3
ypk,iql,3
ypk,kgt,3
ypk,aea,4
ypk,ale,4
yqy,boa,2
yqy,mrd,2
yqy,zim,2
yqy,abv,3
yqy,adg,3
yqy,aga,3
yqy,ahu,3
yqy,ame,3
yqy,amx,3
yqy,ant,3
yqy,ape,3
yqy,ard,3
yqy,asm,3
yqy,auy,3
yqy,awa,3
yqy,awi,3
yqy,baa,3
yqy,bau,3
yqy,bdw,3
yqy,beb,3
yqy,bin,3
yqy,bmr,3
yqy,bnm,3
yqy,bon,3
yqy,bry,3
yqy,cve,3
yqy,dad,3
yqy,dag,3
yqy,dni,3
yqy,dun,3
yqy,edo,3
yqy,eip,3
yqy,eka,3
yqy,ena,3
yqy,fas,3
yqy,foe,3
yqy,for,3
yqy,gah,3
yqy,gds,3
yqy,gln,3
yqy,gog,3
yqy,grs,3
yqy,guh,3
yqy,ham,3
yqy,hua,3
yqy,iha,3
yqy,ina,3
yqy,kae,3
yqy,kak,3
yqy,kat,3
yqy,kew,3
yqy,kgl,3
yqy,kim,3
yqy,kiu,3
yqy,kiw,3
yqy,kll,3
yqy,kln,3
yqy,klq,3
yqy,kmb,3
yqy,kmn,3
yqy,kmo,3
yqy,kmp,3
yqy,kmr,3
yqy,kob,3
yqy,koi,3
yqy,krf,3
yqy,krw,3
yqy,kta,3
yqy,kti,3
yqy,ktn,3
yqy,kyk,3
yqy,mav,3
yqy,mey,3
yqy,mgi,3
yqy,mkj,3
yqy,mni,3
yqy,mom,3
yqy,mpt,3
yqy,mri,3
yqy,mug,3
yqy,nab,3
yqy,nmd,3
yqy,nnd,3
yqy,nnk,3
yqy,oks,3
yqy,omi,3
yqy,ono,3
yqy,orl,3
yqy,oro,3
yqy,paw,3
yqy,pdp,3
yqy,pis,3
yqy,ria,3
yqy,rum,3
yqy,rwa,3
yqy,sia,3
yqy,slp,3
yqy,sro,3
yqy,sue,3
yqy,suk,3
yqy,syu,3
yqy,tau,3
yqy,tba,3
yqy,tgp,3
yqy,tif,3
yqy,tlf,3
yqy,tmg,3
yqy,toa,3
yqy,trr,3
yqy,una,3
yqy,usa,3
yqy,usr,3
yqy,wah,3
yqy,wbn,3
yqy,wer,3
yqy,wnt,3
yqy,woi,3
yqy,wsk,3
yqy,yal,3
yqy,yar,3
yqy,ygr,3
yqy,yli,3
yrc,abu,1
yrc,adk,1
yrc,aik,1
yrc,ain,1
yrc,atm,1
yrc,bgm,1
yrc,bqb,1
yrc,bqg,1
yrc,bqh,1
yrc,bqi,1
yrc,bql,1
yrc,bqn,1
yrc,bqo,1
yrc,bqr,1
yrc,bqs,1
yrc,bqz,1
yrc,bso,1
yrc,bsq,1
yrc,bur,1
yrc,cam,1
yrc,can,1
yrc,chi,1
yrc,cof,1
yrc,cqt,1
yrc,ctm,1
yrc,cyv,1
yrc,els,1
yrc,ess,1
yrc,ful,1
yrc,gku,1
yrc,gto,1
yrc,had,1
yrc,hat,1
yrc,irx,1
yrc,ito,1
yrc,klm,1
yrc,kri,1
yrc,krk,1
yrc,kuo,1
yrc,kus,1
yrc,kut,1
yrc,laa,1
yrc,lec,1
yrc,mll,1
yrc,mov,1
yrc,mpu,1
yrc,nag,1
yrc,nah,1
yrc,nat,1
yrc,niv,1
yrc,nvs,1
yrc,rik,1
yrc,sal,1
yrc,sdw,1
yrc,ser,1
yrc,shs,1
yrc,siu,1
yrc,sul,1
yrc,tap,1
yrc,tic,1
yrc,ton,1
yrc,tru,1
yrc,tsr,1
yrc,tun,1
yrc,urn,1
yrc,wao,1
yrc,was,1
yrc,wra,1
yrc,yah,1
yrc,yuc,1
yrc,zun,1
yrr,eno,1
yrr,kar,1
yrr,shb,1
